,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),22.46,21.76,18.44,20.15,17.65,8.99,7.18,7.10,9.74,8.00
Return on Assets (%),3.10,3.14,2.77,3.12,2.80,2.88,2.60,2.33,3.16,2.60
Return on Capital (%),8.60,8.46,7.66,7.92,7.31,6.37,5.29,4.98,6.05,5.33
Return on Invested Capital (%),6.28,6.27,5.75,5.91,5.70,6.31,5.56,5.19,6.02,5.80
Gross Margin (%),50.54,50.36,54.44,57.51,56.31,42.60,46.87,48.61,47.11,44.88
EBITDA Margin (%),36.89,36.34,38.98,40.87,41.33,37.33,32.15,42.38,41.22,39.03
Operating Margin (%),24.43,24.33,25.25,26.61,25.62,21.83,23.04,23.28,24.25,22.22
Incremental Operating Margin (%),15.62,23.27,8.39,59.16,-259.80,16.12,28.93,17.88,31.34,-19.38
Pretax Margin (%),17.91,18.20,18.45,21.30,18.97,14.02,15.01,14.73,17.92,13.74
Profit Margin (%),12.34,12.04,11.87,13.53,12.60,12.53,13.01,12.58,15.75,12.85
Net Income to Common Margin (%),12.34,12.04,11.87,13.53,12.60,12.53,13.01,12.58,15.75,12.85
Effective Tax Rate (%),29.14,31.94,33.50,33.81,30.99,9.84,12.55,14.12,11.73,5.90
Dvd Payout Ratio (%),52.68,51.75,59.72,54.37,63.90,85.40,15.69,72.46,55.07,68.80
Sustainable Growth Rate (%),10.63,10.50,7.43,9.19,6.37,1.31,6.06,1.96,4.37,2.50
