,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.00,0.01,0.00,0.00,0.00,0.06,0.01,0.06,0.01,0.01
Current Ratio,0.74,0.82,0.86,0.73,0.88,0.59,0.63,0.69,0.55,0.53
Quick Ratio,0.27,0.32,0.31,0.29,0.36,0.15,0.14,0.20,0.09,0.10
CFO/Avg Current Liab,0.78,0.91,0.85,0.87,0.98,0.81,0.32,0.75,0.50,0.55
Common Equity/Total Assets,14.23,14.63,15.44,15.56,16.20,39.19,33.19,32.39,32.57,32.28
Long-Term Debt/Equity (%),103.10,102.45,89.93,91.30,97.63,66.94,102.58,105.42,100.61,104.34
Long-Term Debt/Capital (%),63.94,65.19,62.91,60.00,63.78,36.11,47.27,48.15,45.46,45.94
Long-Term Debt/Total Assets (%),32.97,32.69,30.84,30.47,32.42,26.12,33.74,33.90,32.60,33.59
Total Debt/Equity (%),116.53,111.10,97.51,104.83,105.51,85.35,116.44,118.38,120.82,126.79
Total Debt/Capital (%),72.27,70.70,68.22,68.89,68.93,46.04,53.65,54.07,54.60,55.82
Total Debt/Total Assets (%),37.26,35.45,33.45,34.98,35.04,33.31,38.30,38.06,39.15,40.81
CFO/Total Liabilities,10.77,11.70,10.16,10.75,11.75,9.60,4.72,9.53,7.01,9.01
CFO/CapEx,0.90,0.97,1.02,0.76,1.19,1.40,1.38,1.12,0.69,0.83
Altman's Z-Score,0.90,1.02,1.05,1.15,1.12,0.89,0.93,0.81,0.92,0.85
