,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.14,0.11,0.14,0.14,0.11,0.15,0.12,0.27,0.13,0.09
Current Ratio,1.44,1.30,1.25,1.74,1.41,2.33,1.38,1.28,1.28,1.32
Quick Ratio,0.83,0.77,0.77,0.78,0.73,0.70,0.74,0.73,0.58,0.50
CFO/Avg Current Liab,0.38,0.36,0.29,0.58,0.22,0.18,0.33,0.43,0.25,-0.09
Common Equity/Total Assets,41.77,35.80,32.68,8.24,15.45,-11.52,-12.51,-18.54,-15.18,-14.32
Long-Term Debt/Equity (%),80.08,112.38,147.15,98.65,69.74,126.88,118.75,143.92,131.58,149.70
Long-Term Debt/Capital (%),37.94,42.67,49.24,76.69,62.96,133.68,136.68,166.11,166.45,132.03
Long-Term Debt/Total Assets (%),27.33,31.10,36.93,33.31,29.85,37.80,37.93,38.18,37.96,39.72
Total Debt/Equity (%),88.50,133.80,168.44,103.91,74.41,132.92,125.40,155.87,131.65,167.35
Total Debt/Capital (%),41.93,50.80,56.36,80.78,67.18,140.04,144.33,179.91,166.54,147.59
Total Debt/Total Assets (%),30.21,37.03,42.27,35.08,31.85,39.60,40.05,41.35,37.99,44.41
CFO/Total Liabilities,15.11,13.08,10.38,8.14,4.92,5.47,9.81,13.26,8.76,-2.79
CFO/CapEx,4.38,3.92,2.68,4.14,2.29,1.77,3.94,5.53,3.06,-0.87
Altman's Z-Score,5.24,4.87,4.75,3.12,3.83,1.72,1.92,1.70,2.11,1.70
