,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,279,269,267,483,485,423,424,424,426,414
Diluted Weighted Avg Shares,292,279,272,421,488,474,424,424,428,417
Basic Weighted Avg Shares,289,276,269,421,487,474,423,424,425,416
Revenue per Share,19.72,20.74,21.97,31.48,30.29,18.22,22.95,22.13,24.90,22.75
EBITDA per Share,3.09,3.18,3.35,3.83,4.23,2.13,2.87,2.94,3.17,2.64
Operating Income per Share,2.54,2.62,2.71,2.79,2.92,1.21,1.82,2.10,2.40,1.93
"Basic EPS, GAAP",1.64,1.37,1.30,1.25,5.65,-14.60,0.25,-1.82,1.34,0.47
Basic EPS from Cont Ops,1.46,1.35,0.96,1.25,5.65,-14.33,0.44,-1.82,1.34,0.47
"Diluted EPS, GAAP",1.63,1.35,1.29,1.25,5.63,-14.60,0.25,-1.82,1.34,0.47
Diluted EPS from Cont Ops,1.44,1.34,0.96,1.25,5.63,-14.33,0.44,-1.82,1.34,0.47
Dividend per Share,0.60,0.66,0.77,0.78,0.88,0.92,0.92,0.92,0.93,0.93
Cash Flow per Share,2.10,2.30,2.10,4.34,1.91,1.44,2.47,3.38,2.08,-0.65
Free Cash Flow per Basic Share,1.62,1.71,1.32,3.29,1.08,0.62,1.84,2.77,1.40,-1.40
Cash & Equivalents per Share,0.81,0.74,1.03,1.22,1.00,1.17,0.82,2.31,1.03,0.69
Book Value per Share,9.12,8.91,8.90,5.79,10.55,-4.83,-4.62,-6.42,-5.06,-4.59
Tangible Book Value per Share,-3.23,-5.86,-7.59,-26.83,-21.88,-7.74,-8.57,-7.58,-6.54,-5.87
