,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,9013,10335,11690,21544,14993,7771,8097,8946,9191,5410
- Cash & Cash Equivalents,226,199,275,588,486,496,349,981,440,287
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,4,4,4,36,37,35,33,26,0,0
+ Total Debt,1836,2482,3076,11893,10552,7015,6265,6079,5386,5889
Enterprise Value,10626,12621,14495,32885,25096,14325,14047,14070,14137,11012
Total Capital,4380,4885,5458,14723,15708,5009,4341,3379,3234,3990
Total Debt/Capital (%),41.93,50.80,56.36,80.78,67.18,140.04,144.33,179.91,166.54,147.59
Total Debt / EV,0.17,0.20,0.21,0.36,0.42,0.49,0.45,0.43,0.38,0.53
EV/Sales,1.87,2.20,2.45,2.48,1.70,1.66,1.45,1.50,1.34,1.16
EV/EBITDA,11.93,14.36,16.06,20.40,12.19,14.21,11.57,11.28,10.50,10.04
EV/EBIT,14.51,17.46,19.84,27.99,17.64,24.96,18.28,15.81,13.83,13.75
EV/Cash Flow to Firm,16.26,18.40,22.88,21.00,835.64,45.66,12.65,8.57,12.91,481.44
EV/Free Cash Flow to Firm,13.42,14.88,17.16,16.38,57.53,20.53,10.21,7.40,10.21,32.88
Diluted Market Cap,9440,10707,11878,18811,15079,8707,8105,8940,9245,5460
Diluted Enterprise Value,11053,12993,14683,30152,25182,15261,14054,14064,14191,11062
EV per Share,38.14,46.88,54.25,68.15,51.72,33.88,33.17,33.15,33.22,26.62
TTM Sales,5693,5727,5916,13264,14742,8631,9715,9385,10589,9459
TTM EBITDA,891,879,902,1612,2058,1008,1214,1247,1347,1097
TTM Operating Income,732,723,731,1175,1423,574,768,890,1022,801
TTM Cash Flow to Firm,653,686,633,1566,30,314,1110,1642,1095,23
TTM Free Cash Flow to Firm,792,848,845,2008,436,698,1375,1901,1384,335
