,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,5.13,4.87,4.73,6.64,5.44,3.82,5.26,5.33,6.66,6.88
Days Sales Outstanding,71.09,74.99,77.09,55.00,67.11,95.67,69.36,68.44,54.77,53.06
Inventory Turnover,5.09,5.06,5.05,6.25,4.18,2.75,4.07,3.89,4.01,3.15
Days Inventory Outstanding,71.71,72.14,72.29,58.42,87.25,132.50,89.62,93.90,90.96,115.70
Accounts Payable Turnover,6.45,5.75,5.50,9.48,6.12,3.38,6.15,4.82,4.77,4.98
Accounts Payable Turnover Days,56.61,63.43,66.40,38.48,59.66,107.84,59.37,75.66,76.46,73.26
Cash Conversion Cycle,86.19,83.71,82.98,74.94,94.70,120.34,99.61,86.68,69.27,95.50
Inventory to Cash Days,-0.61,2.85,4.81,-3.42,-20.14,-36.83,-20.26,-25.46,-36.19,-62.64
Inventories,684,709,722,2116,2499,1583,1607,1638,1997,2203
Raw Materials,124,118,117,351,420,216,231,252,310,285
Work In Process,107,105,108,236,253,131,135,157,167,218
Finished Goods,454,486,497,1529,1827,1237,1240,1229,1520,1700
Other Inventory,0,0,0,0,0,0,0,0,0,0
