,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,5997,6121,6282,6440,6690,7442,11120,11618,12683,14057
+ Sales & Services Revenue,5997,6121,6282,6440,6690,7442,11120,11618,12683,14057
- Cost of Revenue,2499,2491,2559,2582,2695,3560,4778,5132,5706,6734
+ Cost of Goods & Services,2499,2491,2559,2582,2695,3560,4778,5132,5706,6734
Gross Profit,3498,3630,3723,3858,3995,3882,6342,6486,6977,7323
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2452,2450,2425,2425,2607,2645,3964,3939,4083,4540
"+ Selling, General & Admin",2328,2334,2313,2329,2556,2635,3962,3978,4153,4645
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,124,116,112,96,51,10,2,-39,-70,-105
Operating Income (Loss),1046,1180,1298,1433,1388,1237,2378,2547,2894,2783
- Non-Operating (Income) Loss,504,107,114,150,215,446,684,794,96,1064
"+ Interest Expense, Net",121,107,115,144,161,452,654,604,500,693
+ Interest Expense,123,109,117,147,164,452,654,604,500,693
- Interest Income,2,2,2,3,3,0,0,0,0,0
+ Other Non-Op (Income) Loss,383,0,-1,6,54,-6,30,190,-404,371
Pretax Income,542,1073,1184,1283,1173,791,1694,1753,2798,1719
- Income Tax Expense (Benefit),-81,371,420,434,95,202,440,428,653,284
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,624,703,764,847,1076,589,1254,1325,2145,1435
- Net Extraordinary Losses (Gains),0,0,0,0,0,6,0,0,-2,-2
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,6,0,0,-2,-2
Income (Loss) Incl. MI,624,703,764,847,1076,583,1254,1325,2147,1437
- Minority Interest,0,0,0,0,0,-3,0,0,1,1
"Net Income, GAAP",624,703,764,847,1076,586,1254,1325,2146,1436
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",624,703,764,847,1076,586,1254,1325,2146,1436
Basic Weighted Avg Shares,203,193,191,185,182,1086,1407,1407,1416,1417
"Basic EPS, GAAP",3.08,3.64,4.00,4.57,5.91,0.54,0.89,0.94,1.52,1.01
Basic EPS from Cont Ops,3.08,3.64,4.00,4.57,5.91,0.54,0.89,0.94,1.52,1.01
Diluted Weighted Avg Shares,205,193,192,187,183,1098,1419,1422,1428,1429
"Diluted EPS, GAAP",3.05,3.64,3.97,4.54,5.89,0.53,0.88,0.93,1.50,1.01
Diluted EPS from Cont Ops,3.05,3.64,3.97,4.54,5.89,0.54,0.88,0.93,1.50,1.00
EBITDA,1280,1415,1525,1657,1617,1699,3076,3200,3602,3492
EBITDA Margin (%),21.34,23.12,24.28,25.73,24.17,22.83,27.66,27.54,28.40,24.84
EBITA,1046,1180,1298,1433,1388,1237,2378,2547,2894,2783
EBIT,1046,1180,1298,1433,1388,1237,2378,2547,2894,2783
Gross Margin (%),58.33,59.30,59.26,59.91,59.72,52.16,57.03,55.83,55.01,52.10
Operating Margin (%),17.44,19.28,20.66,22.25,20.75,16.62,21.38,21.92,22.82,19.80
Profit Margin (%),10.41,11.49,12.16,13.15,16.08,7.87,11.28,11.40,16.92,10.22
Sales per Employee,315632,322158,330632,322000,318571,291843,436078,430296,461200,502036
Dividend per Share,1.49,1.64,1.86,2.08,2.27,0.21,0.60,0.60,0.67,0.76
Depreciation Expense,234,235,227,224,229,462,698,653,708,709
