,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,12581,13413,11524,11869,12320,12657,12347,13578,14905,17220
+ Sales & Services Revenue,12581,13413,11524,11869,12320,12657,12347,13578,14905,17220
- Cost of Revenue,8673,8742,7256,7395,7680,8203,7857,8541,9185,11099
+ Cost of Goods & Services,8673,8742,7256,7395,7680,8203,7857,8541,9185,11099
Gross Profit,3908,4671,4268,4474,4640,4454,4490,5037,5720,6121
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1622,2042,2255,2361,2409,4928,2531,4069,4174,4589
"+ Selling, General & Admin",30,0,0,0,0,2669,407,1664,1491,1527
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,1592,2042,2255,2361,2409,2259,2124,2405,2683,3062
Operating Income (Loss),2286,2629,2013,2113,2231,-474,1959,968,1546,1532
- Non-Operating (Income) Loss,1065,650,445,523,1282,615,832,402,757,870
"+ Interest Expense, Net",534,555,551,578,632,710,804,882,922,1080
+ Interest Expense,544,560,555,581,639,734,841,902,925,1169
- Interest Income,10,5,4,3,7,24,37,20,3,89
+ Other Non-Op (Income) Loss,531,95,-106,-55,650,-95,28,-480,-165,-210
Pretax Income,1221,1979,1568,1590,949,-1089,1127,566,789,662
- Income Tax Expense (Benefit),242,443,486,177,281,-739,-278,-305,-136,-162
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,979,1536,1082,1413,668,-350,1405,871,925,824
- Net Extraordinary Losses (Gains),64,-191,-67,-30,-42,-62,0,0,0,0
+ Discontinued Operations,36,185,35,12,0,34,0,0,0,0
+ Extraord. & Accounting Changes,28,-376,-102,-42,-42,-96,0,0,0,0
Income (Loss) Incl. MI,915,1727,1149,1443,710,-288,1405,871,925,824
- Minority Interest,-100,3,16,9,21,14,0,0,0,0
"Net Income, GAAP",1015,1724,1133,1434,689,-302,1405,871,925,824
- Preferred Dividends,100,112,113,123,124,121,121,132,166,212
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",915,1612,1020,1311,565,-423,1284,739,759,612
Basic Weighted Avg Shares,326,326,326,326,326,326,340,373,380,381
"Basic EPS, GAAP",2.81,4.94,3.13,4.02,1.73,-1.30,3.78,1.98,2.00,1.61
Basic EPS from Cont Ops,3.00,4.71,3.32,4.33,2.05,-1.07,4.13,2.34,2.43,2.16
Diluted Weighted Avg Shares,329,329,329,330,328,326,341,374,380,383
"Diluted EPS, GAAP",2.78,4.90,3.10,3.97,1.72,-1.30,3.77,1.98,2.00,1.60
Diluted EPS from Cont Ops,2.98,4.67,3.29,4.28,2.04,-1.07,4.12,2.33,2.43,2.15
EBITDA,3908,4444,4018,4211,4346,1466,3762,2997,3834,4165
EBITDA Margin (%),31.06,33.13,34.87,35.48,35.28,11.58,30.47,22.07,25.72,24.19
EBITA,2286,2629,2013,2113,2231,-474,1959,968,1546,1532
EBIT,2286,2629,2013,2113,2231,-474,1959,968,1546,1532
Gross Margin (%),31.06,34.82,37.04,37.69,37.66,35.19,36.37,37.10,38.38,35.55
Operating Margin (%),18.17,19.60,17.47,17.80,18.11,-3.74,15.87,7.13,10.37,8.90
Profit Margin (%),8.07,12.85,9.83,12.08,5.59,-2.39,11.38,6.41,6.21,4.79
Sales per Employee,919865,979766,902569,957950,983947,1006601,954394,1017002,1146274,1286226
Dividend per Share,1.35,1.42,1.67,1.92,2.17,2.42,2.38,2.49,2.69,3.02
Depreciation Expense,1622,1815,2005,2098,2115,1940,1803,2029,2288,2633
