,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,11157,9435,10641,10770,10417,9266,8230,7275,11378,10320
- Cash & Cash Equivalents,2284,1640,1421,1833,2007,2489,1216,1362,923,880
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,999,1349,1949,2134,2136,2139,1842,2291,1829,1719
Enterprise Value,9310,8812,10641,10318,9520,7846,8118,7792,11969,10948
Total Capital,-1632,-2512,-1792,-1148,-1219,-692,-899,-378,-825,-656
Total Debt/Capital (%),-61.23,-53.70,-108.71,-185.85,-175.18,-308.93,-204.80,-605.71,-221.80,-261.84
Total Debt / EV,0.11,0.15,0.18,0.21,0.22,0.27,0.23,0.29,0.15,0.16
EV/Sales,1.99,1.90,2.19,2.07,1.89,1.69,1.83,1.75,2.53,2.07
EV/EBITDA,11.71,11.25,9.78,9.29,8.36,9.93,11.80,12.30,17.92,14.46
EV/EBIT,15.39,14.75,11.68,11.42,10.42,13.54,17.00,18.50,27.81,20.30
EV/Cash Flow to Firm,10.45,8.62,11.15,8.77,7.33,8.08,13.47,11.34,16.37,73.19
EV/Free Cash Flow to Firm,8.21,7.25,9.14,7.42,6.57,7.02,11.40,9.90,14.40,42.99
Diluted Market Cap,11497,10369,11067,10959,10950,9480,8531,7441,11732,10531
Diluted Enterprise Value,10212,10079,11595,11260,11080,9130,9157,8370,12639,11370
EV per Share,18.80,21.17,27.71,27.07,26.05,22.65,24.17,23.78,37.22,33.91
TTM Sales,4669,4627,4858,4990,5027,4648,4445,4445,4735,5301
TTM EBITDA,795,783,1088,1111,1139,790,688,634,668,757
TTM Operating Income,605,597,911,904,914,580,478,421,430,539
TTM Cash Flow to Firm,891,1023,954,1176,1298,971,603,687,731,150
TTM Free Cash Flow to Firm,1134,1215,1165,1391,1449,1118,712,787,831,255
