,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,17893,17041,15898,20240,21050,15112,21657,19444,29769,22422
- Cash & Cash Equivalents,3178,3091,2540,2392,2514,2681,3278,3147,2994,3466
+ Preferred Equity and Hybrid Capital,1034,1331,1331,1331,1331,1331,1770,2116,2116,2116
+ Minority/Non Controlling Interest,37,39,31,27,20,0,0,0,0,0
+ Total Debt,11013,16523,17351,17923,18916,14999,15981,16165,12801,18552
Enterprise Value,3086,1521,356,3192,4230,-5894,-1848,-36334,-30990,-20230
Total Capital,24291,31085,33122,34773,37440,34959,38117,38716,37204,44408
Total Debt/Capital (%),45.34,53.15,52.39,51.54,50.52,42.90,41.93,41.75,34.41,41.78
Total Debt / EV,3.57,10.86,48.76,5.61,4.47,-2.54,-8.65,-0.44,-0.41,-0.92
EV/Sales,0.46,0.26,0.06,0.52,0.61,0,0,0,0,0
EV/EBITDA,6.09,3.67,0.81,7.05,12.40,0,0,0,0,0
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0.72,0.87,0.17,1.90,4.47,0,0,0,0,0
EV/Free Cash Flow to Firm,0.64,0.75,0.15,1.60,3.29,0,0,0,0,0
Diluted Market Cap,18718,17433,16355,20617,22473,16020,21998,19634,31008,22801
Diluted Enterprise Value,27624,32235,32528,37506,40226,29669,36471,34768,42931,40003
EV per Share,3.61,1.85,0.45,4.25,6.10,0,0,0,0,0
TTM Sales,6654,5911,6383,6179,6893,6807,8203,7491,7799,8295
TTM EBITDA,507,414,441,453,341,360,472,492,349,436
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,4305,1746,2061,1677,947,2029,681,-256,2357,5655
TTM Free Cash Flow to Firm,4785,2028,2310,1989,1287,2245,1011,102,2666,6127
