,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,11013,16523,17351,17923,18916,14999,15981,16165,12801,18552
ST Debt,1380,1556,1507,3535,4012,573,1011,1192,980,4838
LT Debt,9633,14967,15844,14388,14904,14426,14970,14973,11821,13714
Total Debt/EBITDA,21.72,39.91,39.34,39.57,55.47,41.66,33.86,32.86,36.68,42.55
Net Debt/EBITDA,15.45,32.44,33.59,34.28,48.10,34.22,26.91,26.46,28.10,34.60
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,-1.23,-0.92,-0.89,-0.78,-0.49,-0.35,-0.32,-0.62,-0.79,-0.45
EBITDA-CapEx/Interest Expense,-0.07,-0.29,-0.39,-0.24,0.00,-0.14,-0.10,-0.17,-0.09,0.04
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,-412,-451,-495,-578,-691,-1043,-1457,-790,-441,-978
Common Equity/Total Assets,9.36,9.51,10.21,10.90,12.08,12.75,12.02,9.98,10.56,11.44
Long-Term Debt/Equity (%),65.86,95.54,99.84,88.64,90.96,88.78,70.60,64.79,53.22,79.15
Long-Term Debt/Capital (%),39.66,48.15,47.84,41.38,39.81,41.27,39.27,38.67,31.77,30.88
Long-Term Debt/Total Assets (%),7.38,10.79,11.23,10.12,10.48,9.88,8.84,7.32,5.60,6.61
Total Debt/Equity (%),75.30,105.48,109.33,110.42,115.45,92.30,75.37,69.95,57.64,107.07
Total Debt/Capital (%),45.34,53.15,52.39,51.54,50.52,42.90,41.93,41.75,34.41,41.78
Total Debt/Total Assets (%),8.44,11.91,12.30,12.61,13.30,10.27,9.44,7.90,6.06,8.94
Net Debt to Equity,53.57,85.75,93.33,95.68,100.10,75.80,59.91,56.33,44.16,87.07
Net Debt/Capital (%),37.11,47.98,48.43,47.96,46.96,38.16,36.46,36.60,28.67,36.85
EBITDA,507,414,441,453,341,360,472,492,349,436
EBITDA-CapEx,27,132,192,141,1,144,142,134,40,-36
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
