,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,7018,7061,7574,7659,8187,8338,8689,8934,9554,11785
ST Debt,16,10,6,6,707,691,930,168,8,456
LT Debt,7002,7051,7569,7653,7481,7647,7759,8766,9546,11329
Total Debt/EBITDA,3.01,3.15,2.90,2.89,2.96,2.94,2.97,2.98,2.84,3.00
Net Debt/EBITDA,2.92,3.12,2.89,2.86,2.93,2.92,2.95,2.97,2.83,2.96
Total Debt/EBIT,5.11,5.62,4.85,4.84,4.95,4.86,4.82,4.85,4.56,4.74
Net Debt/EBIT,4.95,5.56,4.82,4.79,4.90,4.81,4.79,4.83,4.55,4.68
EBITDA to Interest Expense,6.47,6.43,7.16,7.15,7.65,7.38,7.46,8.44,10.68,9.93
EBITDA-CapEx/Interest Expense,4.02,3.95,4.57,4.65,4.92,4.58,4.38,5.08,6.50,6.26
EBIT to Interest Expense,3.82,3.60,4.28,4.27,4.57,4.47,4.60,5.18,6.65,6.29
Interest Expense,360,349,365,371,362,384,392,356,315,396
Common Equity/Total Assets,13.22,13.93,15.27,16.13,19.65,21.99,23.46,24.56,25.96,25.33
Long-Term Debt/Equity (%),88.57,91.00,97.33,99.47,93.97,96.43,95.54,103.27,106.31,116.95
Long-Term Debt/Capital (%),72.51,71.49,70.61,69.64,60.59,58.40,55.37,59.66,59.54,59.17
Long-Term Debt/Total Assets (%),35.10,35.09,36.78,37.10,35.37,35.37,34.20,37.41,38.25,39.00
Total Debt/Equity (%),88.77,91.14,97.40,99.55,102.84,105.15,106.99,105.25,106.40,121.66
Total Debt/Capital (%),72.67,71.59,70.66,69.70,66.32,63.67,62.01,60.80,59.59,61.55
Total Debt/Total Assets (%),35.18,35.14,36.81,37.13,38.72,38.57,38.30,38.12,38.29,40.57
Net Debt to Equity,86.07,90.17,96.98,98.67,101.80,104.26,106.41,104.80,106.08,120.18
Net Debt/Capital (%),72.05,71.38,70.58,69.51,66.09,63.48,61.88,60.70,59.52,61.26
EBITDA,2329,2241,2613,2654,2770,2831,2925,3000,3362,3929
EBITDA-CapEx,1448,1379,1668,1726,1780,1760,1718,1806,2045,2475
Operating Income (Loss),1375,1256,1563,1584,1653,1717,1803,1841,2093,2488
