,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),23.35,20.15,25.25,18.94,34.17,23.27,21.31,17.47,21.10,21.50
Return on Assets (%),2.98,2.74,3.69,2.97,6.12,4.85,4.85,4.19,5.33,5.51
Return on Capital (%),8.76,7.82,9.51,7.81,14.05,10.52,10.31,8.82,10.07,10.28
Return on Invested Capital (%),6.37,5.20,6.47,6.51,10.41,8.27,8.98,9.07,9.50,10.05
Gross Margin (%),37.81,35.96,39.46,38.60,38.11,38.75,38.85,39.92,40.35,39.28
EBITDA Margin (%),27.67,25.50,28.67,28.27,27.58,28.20,28.40,29.55,29.76,29.08
Operating Margin (%),16.33,14.30,17.15,16.87,16.47,17.10,17.50,18.13,18.53,18.41
Incremental Operating Margin (%),3.31,-31.88,93.94,7.48,10.66,-10650.00,33.00,-26.54,22.08,17.81
Pretax Margin (%),10.11,10.07,13.12,10.29,12.77,13.16,12.58,11.25,13.95,13.56
Profit Margin (%),7.00,6.23,8.23,6.53,12.73,10.33,10.42,9.53,11.42,11.01
Net Income to Common Margin (%),7.00,6.23,8.23,6.53,12.73,10.33,10.42,9.53,11.42,11.01
Effective Tax Rate (%),30.79,38.11,37.25,36.52,0.24,21.45,17.13,15.15,17.95,18.78
Dvd Payout Ratio (%),59.14,69.06,53.18,68.25,34.42,44.48,45.72,53.76,42.70,39.86
Sustainable Growth Rate (%),9.54,6.23,11.82,6.01,22.40,12.92,11.56,8.08,12.09,12.93
