,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,11998,14348,15393,19363,22426,23197,28692,27210,43958,40774
- Cash & Cash Equivalents,213,75,32,68,83,71,47,38,29,143
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,3,3,3,2,2,2,3,5,1,1
+ Total Debt,7018,7061,7574,7659,8187,8338,8689,8934,9554,11785
Enterprise Value,18805,21336,22937,26956,30533,31467,37336,36111,53484,52416
Total Capital,9658,9863,10719,10989,12346,13094,14012,14694,16034,19145
Total Debt/Capital (%),72.67,71.59,70.66,69.70,66.32,63.67,62.01,60.80,59.59,61.55
Total Debt / EV,0.37,0.33,0.33,0.28,0.27,0.26,0.23,0.25,0.18,0.22
EV/Sales,2.23,2.43,2.52,2.87,3.04,3.13,3.63,3.56,4.74,3.88
EV/EBITDA,8.08,9.52,8.78,10.16,11.02,11.11,12.76,12.04,15.91,13.34
EV/EBIT,13.68,16.98,14.67,17.02,18.47,18.32,20.71,19.61,25.55,21.07
EV/Cash Flow to Firm,10.46,12.19,12.02,12.94,13.44,12.37,13.95,13.02,17.57,14.93
EV/Free Cash Flow to Firm,7.02,8.17,8.04,8.95,9.36,8.70,9.61,9.10,12.26,10.56
Diluted Market Cap,12098,14568,15651,19648,22920,23622,28979,30612,44181,40829
Diluted Enterprise Value,18905,21556,23196,27242,31026,31891,37623,39512,53707,52471
EV per Share,52.18,60.49,66.37,79.42,92.05,97.57,117.11,127.02,168.61,165.82
TTM Sales,8417,8788,9115,9388,10042,10041,10299,10154,11295,13511
TTM EBITDA,2329,2241,2613,2654,2770,2831,2925,3000,3362,3929
TTM Operating Income,1375,1256,1563,1584,1653,1717,1803,1841,2093,2488
TTM Cash Flow to Firm,1797,1750,1909,2084,2272,2544,2677,2773,3045,3511
TTM Free Cash Flow to Firm,2678,2613,2854,3011,3262,3616,3884,3968,4361,4965
