,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,20.47,26.50,20.79,31.94,17.83,22.68,26.92,31.59,34.24,27.45
Price/Earnings Average,20.45,23.84,19.34,27.77,16.66,22.07,25.12,29.35,28.07,28.29
Price/Earnings High,21.90,26.79,21.17,32.47,17.93,24.76,27.11,34.26,36.07,31.74
Price/Earnings Low,18.04,20.47,18.18,23.42,14.81,19.00,21.06,21.58,21.89,24.17
Price/Book Value,4.55,5.13,4.90,5.82,5.40,4.88,5.39,4.73,6.78,5.54
Price/Book Value Average,4.55,4.61,4.56,5.06,5.04,4.75,5.03,4.39,5.56,5.71
Price/Book Value High,4.87,5.18,4.99,5.92,5.43,5.33,5.43,5.13,7.15,6.41
Price/Book Value Low,4.01,3.96,4.28,4.27,4.48,4.09,4.22,3.23,4.34,4.88
Price/Tangible Book Value,-3.83,-4.24,-4.26,-5.30,-6.42,-6.48,-7.87,-7.29,-10.71,-7.98
Price/Tangible Book Value Average,-3.82,-3.82,-3.96,-4.61,-5.99,-6.31,-7.34,-6.77,-8.78,-8.22
Price/Tangible Book Value High,-4.10,-4.29,-4.34,-5.39,-6.45,-7.08,-7.92,-7.91,-11.28,-9.22
Price/Tangible Book Value Low,-3.37,-3.28,-3.72,-3.89,-5.33,-5.43,-6.16,-4.98,-6.85,-7.02
Price/Sales,1.43,1.65,1.71,2.08,2.27,2.34,2.81,3.01,3.91,3.02
Price/Sales Average,1.43,1.49,1.59,1.81,2.12,2.28,2.62,2.80,3.21,3.11
Price/Sales High,1.53,1.67,1.74,2.12,2.28,2.56,2.82,3.26,4.12,3.49
Price/Sales Low,1.26,1.28,1.50,1.53,1.89,1.96,2.20,2.06,2.50,2.66
Price/Cash Flow,7.79,9.46,9.28,10.59,11.93,10.48,12.28,12.36,15.85,12.80
Price/Cash Flow Average,7.78,8.51,8.64,9.20,11.14,10.20,11.46,11.48,13.00,13.19
Price/Cash Flow High,8.33,9.56,9.45,10.77,12.00,11.45,12.37,13.41,16.70,14.80
Price/Cash Flow Low,6.86,7.30,8.12,7.76,9.91,8.78,9.61,8.44,10.14,11.27
Price/Free Cash Flow,4.98,6.08,5.96,7.08,7.90,7.13,8.14,8.35,10.77,8.79
Price/Free Cash Flow Average,4.98,5.47,5.55,6.15,7.38,6.94,7.60,7.76,8.83,9.06
Price/Free Cash Flow High,5.33,6.14,6.07,7.20,7.95,7.78,8.20,9.05,11.34,10.17
Price/Free Cash Flow Low,4.39,4.69,5.21,5.19,6.56,5.97,6.37,5.70,6.89,7.74
EV/Sales,2.23,2.43,2.52,2.87,3.04,3.13,3.63,3.56,4.74,3.88
EV/Sales Average,2.23,2.26,2.40,2.60,2.89,3.07,3.44,3.37,4.03,3.97
EV/Sales High,2.33,2.45,2.55,2.91,3.05,3.35,3.64,3.78,4.94,4.35
EV/Sales Low,2.07,2.06,2.30,2.32,2.66,2.76,3.02,2.71,3.33,3.52
EV/EBITDA,8.08,9.52,8.78,10.16,11.02,11.11,12.76,12.04,15.91,13.34
EV/EBITDA Average,8.07,8.88,8.37,9.20,10.49,10.89,12.11,11.39,13.55,13.66
EV/EBITDA High,8.43,9.59,8.88,10.28,11.07,11.87,12.83,12.80,16.61,14.96
EV/EBITDA Low,7.46,8.06,8.04,8.21,9.65,9.78,10.63,9.16,11.20,12.10
EV/EBIT,13.68,16.98,14.67,17.02,18.47,18.32,20.71,19.61,25.55,21.07
EV/EBIT Average,13.67,15.84,13.99,15.42,17.58,17.96,19.65,18.56,21.76,21.57
EV/EBIT High,14.29,17.11,14.85,17.22,18.54,19.56,20.82,20.86,26.67,23.63
EV/EBIT Low,12.64,14.38,13.44,13.76,16.17,16.13,17.25,14.93,17.98,19.11
Last Price,33.29,40.68,44.54,57.05,67.61,71.93,90.00,95.71,138.58,128.99
High Price,35.61,41.12,45.35,58.00,68.00,78.54,90.62,103.79,145.98,149.17
Low Price,29.34,31.42,38.95,41.82,56.17,60.26,70.42,65.37,88.62,113.57
Enterprise Value,18805,21336,22937,26956,30533,31467,37336,36111,53484,52416
Enterprise Value Average,18792,19899,21868,24424,29059,30846,35416,34175,45561,53669
Enterprise Value High,19641,21492,23217,27279,30662,33599,37534,38408,55831,58795
Enterprise Value Low,17382,18070,21005,21787,26738,27703,31094,27486,37636,47542
