,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,12784,13796,14486,17072,20452,20690,20972,10571,13857,20773
+ Sales & Services Revenue,12784,13796,14486,17072,20452,20690,20972,10571,13857,20773
- Cost of Revenue,11070,11830,12363,14446,16639,17150,17755,9112,11056,16215
+ Cost of Goods & Services,11070,11830,12363,14446,16639,17150,17755,9112,11056,16215
Gross Profit,1714,1966,2123,2626,3813,3540,3217,1459,2801,4558
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,726,807,773,872,1150,1153,1279,1108,1043,1084
"+ Selling, General & Admin",726,659,634,704,921,927,938,762,823,891
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,148,139,168,229,226,341,346,220,193
Operating Income (Loss),988,1159,1350,1754,2663,2387,1938,351,1758,3474
- Non-Operating (Income) Loss,91,71,95,570,-319,176,339,817,578,360
"+ Interest Expense, Net",97,85,138,199,250,318,368,418,392,377
+ Interest Expense,120,115,167,234,288,340,394,445,420,403
- Interest Income,23,30,29,35,38,22,26,27,28,26
+ Other Non-Op (Income) Loss,-6,-14,-43,371,-569,-142,-29,399,186,-17
Pretax Income,897,1088,1255,1184,2982,2211,1599,-466,1180,3114
- Income Tax Expense (Benefit),271,335,396,404,1523,403,326,-199,81,756
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,626,753,859,780,1459,1808,1273,-267,1099,2358
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,626,753,859,780,1459,1808,1273,-267,1099,2358
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",626,753,859,780,1459,1808,1273,-267,1099,2358
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",626,753,859,780,1459,1808,1273,-267,1099,2358
Basic Weighted Avg Shares,305,290,267,291,375,350,333,326,327,324
"Basic EPS, GAAP",2.05,2.60,3.21,2.68,3.89,5.16,3.83,-0.82,3.36,7.27
Basic EPS from Cont Ops,2.05,2.60,3.21,2.68,3.89,5.16,3.83,-0.82,3.36,7.27
Diluted Weighted Avg Shares,305,297,273,296,380,354,336,326,329,326
"Diluted EPS, GAAP",2.05,2.54,3.15,2.64,3.84,5.10,3.79,-0.82,3.34,7.24
Diluted EPS from Cont Ops,2.05,2.54,3.15,2.64,3.84,5.10,3.79,-0.82,3.34,7.24
EBITDA,1115,1307,1489,1922,2953,2671,2341,829,2053,3756
EBITDA Margin (%),8.72,9.47,10.28,11.26,14.44,12.91,11.16,7.84,14.82,18.08
EBITA,988,1159,1350,1754,2724,2445,2000,483,1833,3563
EBIT,988,1159,1350,1754,2663,2387,1938,351,1758,3474
Gross Margin (%),13.41,14.25,14.66,15.38,18.64,17.11,15.34,13.80,20.21,21.94
Operating Margin (%),7.73,8.40,9.32,10.27,13.02,11.54,9.24,3.32,12.69,16.72
Profit Margin (%),4.90,5.46,5.93,4.57,7.13,8.74,6.07,-2.53,7.93,11.35
Sales per Employee,103935,111709,113616,75373,115548,117557,120529,87364,115475,55101
Dividend per Share,0.64,0.77,0.95,1.29,1.28,1.55,1.84,0.48,0,0.99
Depreciation Expense,127,148,139,168,229,226,341,346,220,193
