,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.13,0.08,0.12,0.14,0.17,0.26,0.29,0.13,0.08,0.07
Current Ratio,1.31,1.34,1.19,1.09,1.26,1.92,1.70,1.60,1.44,1.08
Quick Ratio,1.27,1.08,1.16,1.06,1.23,1.88,1.64,1.57,1.41,1.04
CFO/Avg Current Liab,0.28,0.36,0.48,0.32,0.20,0.46,0.56,0.29,0.04,0.50
Common Equity/Total Assets,86.66,82.85,92.23,87.74,81.47,87.17,89.60,85.27,70.43,94.08
Long-Term Debt/Equity (%),53.21,47.75,43.94,39.75,52.60,84.09,80.92,72.44,80.86,91.16
Long-Term Debt/Capital (%),15.13,13.27,12.86,11.25,15.26,25.77,23.66,23.42,22.78,15.49
Long-Term Debt/Total Assets (%),17.84,15.56,15.70,13.69,17.71,30.30,29.13,26.47,23.26,20.72
Total Debt/Equity (%),93.11,105.54,83.49,98.58,102.75,84.41,93.14,75.96,110.11,174.46
Total Debt/Capital (%),26.48,29.32,24.44,27.90,29.80,25.86,27.23,24.56,31.02,29.65
Total Debt/Total Assets (%),31.22,34.38,29.83,33.95,34.59,30.41,33.53,27.76,31.68,39.65
CFO/Total Liabilities,18.67,23.69,35.10,22.11,13.54,27.99,28.13,15.29,1.90,35.86
CFO/CapEx,7.21,17.40,16.09,5.79,6.57,12.41,11.86,9.24,1.34,12.84
Altman's Z-Score,13.15,12.05,13.42,11.92,11.00,11.34,10.03,9.82,8.41,10.37
