,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,875,1105,950,1240,1465,1346,1556,1428,2226,2361
ST Debt,375,605,450,740,715,5,204,66,591,1127
LT Debt,500,500,500,500,750,1341,1352,1362,1635,1234
Total Debt/EBITDA,1.18,1.37,1.03,1.36,1.69,1.33,1.75,1.84,1.90,1.74
Net Debt/EBITDA,0.96,1.21,0.85,1.09,1.30,0.96,0.88,1.10,1.42,1.29
Total Debt/EBIT,1.28,1.48,1.11,1.48,1.89,1.48,1.97,2.12,2.06,1.86
Net Debt/EBIT,1.04,1.30,0.91,1.18,1.46,1.06,1.00,1.26,1.54,1.39
EBITDA to Interest Expense,-79.61,32.23,26.03,35.66,18.61,31.71,18.66,17.25,19.62,13.59
EBITDA-CapEx/Interest Expense,-74.42,31.05,24.77,32.08,17.36,29.71,17.18,16.04,18.43,12.31
EBIT to Interest Expense,-73.49,29.95,24.16,32.74,16.61,28.67,16.55,14.98,18.09,12.67
Interest Expense,-9,25,36,26,47,32,48,45,60,100
Common Equity/Total Assets,86.66,82.85,92.23,87.74,81.47,87.17,89.60,85.27,70.43,94.08
Long-Term Debt/Equity (%),53.21,47.75,43.94,39.75,52.60,84.09,80.92,72.44,80.86,91.16
Long-Term Debt/Capital (%),15.13,13.27,12.86,11.25,15.26,25.77,23.66,23.42,22.78,15.49
Long-Term Debt/Total Assets (%),17.84,15.56,15.70,13.69,17.71,30.30,29.13,26.47,23.26,20.72
Total Debt/Equity (%),93.11,105.54,83.49,98.58,102.75,84.41,93.14,75.96,110.11,174.46
Total Debt/Capital (%),26.48,29.32,24.44,27.90,29.80,25.86,27.23,24.56,31.02,29.65
Total Debt/Total Assets (%),31.22,34.38,29.83,33.95,34.59,30.41,33.53,27.76,31.68,39.65
Net Debt to Equity,75.87,93.22,68.71,78.89,79.33,60.67,47.13,45.19,82.16,129.76
Net Debt/Capital (%),22.69,26.82,21.02,23.64,24.69,20.05,14.95,15.25,24.01,22.67
EBITDA,740,805,925,912,868,1009,890,775,1173,1360
EBITDA-CapEx,691,776,880,821,810,945,820,721,1102,1231
Operating Income (Loss),683,748,858,838,775,912,790,673,1082,1267
