,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.24,0.38,0.34,0.37,0.30,0.25,0.27,0.35,0.34,0.14
Current Ratio,1.02,1.24,1.16,1.22,1.13,1.22,1.22,1.26,1.25,1.09
Quick Ratio,0.67,0.72,0.69,0.77,0.82,0.76,0.76,0.84,0.82,0.66
CFO/Avg Current Liab,0.53,0.35,0.32,0.27,0.26,0.30,0.35,0.33,0.38,0.24
Common Equity/Total Assets,44.81,35.97,39.14,40.65,42.93,42.80,41.59,39.60,41.15,32.80
Long-Term Debt/Equity (%),18.93,54.54,50.23,43.15,33.15,48.56,49.79,58.57,51.48,84.39
Long-Term Debt/Capital (%),17.97,38.67,34.67,31.59,24.83,33.34,34.09,37.78,34.66,44.57
Long-Term Debt/Total Assets (%),10.41,23.26,21.54,19.26,14.87,21.78,21.88,24.52,22.06,27.82
Total Debt/Equity (%),23.91,56.69,53.64,45.50,37.79,50.22,51.43,60.43,52.49,89.83
Total Debt/Capital (%),22.69,40.20,37.01,33.32,28.31,34.49,35.21,38.99,35.34,47.45
Total Debt/Total Assets (%),13.15,24.18,23.00,20.31,16.95,22.53,22.61,25.30,22.49,29.61
CFO/Total Liabilities,23.71,13.54,14.38,12.82,13.92,15.39,15.87,13.84,16.93,9.41
CFO/CapEx,23.79,15.45,22.41,21.12,18.27,13.67,9.28,10.21,21.07,16.76
Altman's Z-Score,6.40,4.38,4.56,4.79,4.32,4.67,4.67,4.48,5.20,3.42
