,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),13.98,12.11,13.01,12.53,17.30,12.91,13.21,14.30,15.49,15.60
Return on Assets (%),6.41,4.81,4.89,5.00,7.24,5.53,5.57,5.79,6.26,5.65
Return on Capital (%),11.25,8.80,8.77,8.88,13.00,9.58,9.65,9.82,10.57,10.43
Return on Invested Capital (%),9.44,8.77,8.06,8.43,11.97,9.22,9.03,9.28,10.59,9.86
Gross Margin (%),49.61,49.49,49.22,47.52,46.44,46.82,45.14,44.88,46.29,49.15
EBITDA Margin (%),33.51,33.25,33.14,32.61,31.18,30.30,29.33,30.84,33.06,32.45
Operating Margin (%),27.21,26.63,26.60,26.50,25.36,24.86,23.93,25.67,28.05,27.25
Incremental Operating Margin (%),30.81,22.92,26.15,24.86,4.13,18.74,18.97,44.35,42.09,22.67
Pretax Margin (%),26.38,21.68,24.31,24.02,24.21,23.01,22.05,23.95,25.03,24.52
Profit Margin (%),16.02,13.21,14.70,14.61,21.52,17.13,16.71,18.44,19.26,18.80
Net Income to Common Margin (%),16.02,13.21,14.70,14.61,21.52,17.13,16.71,18.44,19.26,18.80
Effective Tax Rate (%),39.29,39.10,39.52,39.20,11.14,25.56,24.23,23.01,23.03,23.32
Dvd Payout Ratio (%),24.66,28.66,26.32,27.29,19.45,24.60,22.91,20.94,18.26,17.79
Sustainable Growth Rate (%),10.53,8.64,9.59,9.11,13.93,9.73,10.18,11.30,12.66,12.82
