,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,3.88,3.76,3.67,3.37,2.30,2.07,2.49,2.43,2.52,2.60
Days Sales Outstanding,94.06,97.04,99.51,108.34,158.64,176.53,146.29,150.15,145.04,140.61
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,2.21,1.33,1.33,1.36,1.35,1.25,1.27,1.15,1.10,1.94
Accounts Payable Turnover Days,164.88,275.22,274.16,267.47,270.86,290.93,287.27,318.05,332.24,188.59
Cash Conversion Cycle,-70.81,-178.17,-174.65,-159.12,-112.22,-114.41,-140.97,-167.91,-187.20,-47.98
Inventory to Cash Days,94.06,97.04,99.51,108.34,158.64,176.53,146.29,150.15,145.04,140.61
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
