,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,4518,4772,4495,6285,7107,7599,11086,13089,19721,16134
- Cash & Cash Equivalents,203,470,443,516,573,439,542,817,887,650
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,480,1198,1153,1074,976,1507,1723,2269,2203,4138
Enterprise Value,4785,5490,5191,6828,7485,8654,12255,14522,21024,19610
Total Capital,2115,2981,3115,3223,3448,4370,4894,5819,6234,8721
Total Debt/Capital (%),22.69,40.20,37.01,33.32,28.31,34.49,35.21,38.99,35.34,47.45
Total Debt / EV,0.10,0.22,0.22,0.16,0.13,0.17,0.14,0.16,0.10,0.21
EV/Sales,3.53,3.50,3.13,3.87,4.03,4.31,5.14,5.57,6.90,5.49
EV/EBITDA,10.53,10.53,9.45,11.88,12.92,14.21,17.52,18.07,20.87,16.91
EV/EBIT,12.97,13.15,11.78,14.62,15.89,17.32,21.47,21.71,24.60,20.14
EV/Cash Flow to Firm,11.98,13.64,11.92,17.11,15.72,14.48,16.87,18.93,21.07,19.81
EV/Free Cash Flow to Firm,11.51,12.85,11.43,16.38,14.96,13.54,15.33,17.34,20.16,18.81
Diluted Market Cap,4431,4753,4531,6182,7142,7489,10809,12759,19366,15872
Diluted Enterprise Value,4708,5481,5241,6740,7545,8557,11990,14210,20682,19360
EV per Share,16.45,19.13,18.67,24.37,27.10,30.95,43.51,51.31,74.42,69.24
TTM Sales,1356,1568,1657,1763,1857,2010,2385,2606,3048,3573
TTM EBITDA,454,521,549,575,579,609,699,804,1008,1160
TTM Operating Income,369,417,441,467,471,500,571,669,855,974
TTM Cash Flow to Firm,399,402,436,399,476,598,726,767,998,990
TTM Free Cash Flow to Firm,416,427,454,417,500,639,800,838,1043,1042
