,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,291,287,278,280,276,280,282,283,282,283
Diluted Weighted Avg Shares,285,286,280,276,278,276,275,276,277,279
Basic Weighted Avg Shares,282,282,276,272,273,271,272,274,276,278
Revenue per Share,4.81,5.56,6.01,6.47,6.81,7.42,8.75,9.50,11.04,12.88
EBITDA per Share,1.61,1.85,1.99,2.11,2.12,2.25,2.57,2.93,3.65,4.18
Operating Income per Share,1.31,1.48,1.60,1.72,1.73,1.84,2.09,2.44,3.10,3.51
"Basic EPS, GAAP",0.77,0.73,0.88,0.95,1.47,1.27,1.46,1.75,2.13,2.42
Basic EPS from Cont Ops,0.77,0.73,0.88,0.95,1.47,1.27,1.46,1.75,2.13,2.42
"Diluted EPS, GAAP",0.76,0.72,0.87,0.93,1.44,1.25,1.45,1.74,2.12,2.41
Diluted EPS from Cont Ops,0.76,0.72,0.87,0.93,1.44,1.25,1.45,1.74,2.12,2.41
Dividend per Share,0.19,0.21,0.23,0.26,0.29,0.31,0.34,0.37,0.39,0.43
Cash Flow per Share,1.38,1.37,1.49,1.38,1.62,2.09,2.49,2.63,3.43,3.18
Free Cash Flow per Basic Share,1.32,1.28,1.43,1.31,1.53,1.94,2.22,2.37,3.27,2.99
Cash & Equivalents per Share,0.73,1.68,1.64,1.89,2.17,1.62,1.97,2.95,3.19,2.34
Book Value per Share,5.62,6.21,7.06,7.67,8.95,10.24,11.26,12.55,14.27,16.18
Tangible Book Value per Share,-2.12,-3.94,-4.25,-3.65,-2.80,-4.76,-4.66,-5.98,-5.74,-12.93
