,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,3665,5853,5742,5779,6445,7015,6964,6658,7730,8478
+ Sales & Services Revenue,3665,5853,5742,5779,6445,7015,6964,6658,7730,8478
- Cost of Revenue,2798,4623,4534,4503,4973,5369,5320,5289,5857,6387
+ Cost of Goods & Services,2798,4623,4534,4503,4973,5369,5320,5289,5857,6387
Gross Profit,867,1230,1208,1276,1472,1645,1644,1369,1873,2091
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,327,470,451,471,523,536,558,540,577,609
"+ Selling, General & Admin",327,470,451,471,523,536,558,540,577,609
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),541,760,757,805,950,1109,1086,830,1296,1482
- Non-Operating (Income) Loss,117,146,92,116,121,138,169,197,188,117
"+ Interest Expense, Net",58,88,86,92,103,97,129,94,152,70
+ Interest Expense,58,88,86,92,103,97,129,94,152,70
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,59,57,7,24,18,41,41,104,35,47
Pretax Income,424,614,665,689,829,971,917,633,1109,1365
- Income Tax Expense (Benefit),-18,222,228,239,160,233,221,172,268,335
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,441,393,437,450,669,738,696,461,841,1030
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,441,393,437,450,669,738,696,461,841,1030
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",441,393,437,450,669,738,696,461,841,1030
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",441,393,437,450,669,738,696,461,841,1030
Basic Weighted Avg Shares,97,98,98,94,94,94,95,95,95,93
"Basic EPS, GAAP",4.57,3.99,4.47,4.81,7.15,7.88,7.36,4.86,8.87,11.08
Basic EPS from Cont Ops,4.57,3.99,4.47,4.81,7.15,7.88,7.36,4.86,8.87,11.08
Diluted Weighted Avg Shares,98,98,98,94,94,94,95,95,95,93
"Diluted EPS, GAAP",4.52,3.99,4.47,4.80,7.14,7.86,7.36,4.86,8.87,11.08
Diluted EPS from Cont Ops,4.52,3.99,4.47,4.80,7.14,7.86,7.36,4.86,8.87,11.08
EBITDA,759,1151,1121,1163,1341,1520,1474,1240,1714,1939
EBITDA Margin (%),20.70,19.66,19.52,20.12,20.81,21.67,21.16,18.62,22.17,22.87
EBITA,541,760,757,805,950,1109,1086,830,1296,1482
EBIT,541,760,757,805,950,1109,1086,830,1296,1482
Gross Margin (%),23.67,21.01,21.04,22.07,22.84,23.46,23.61,20.57,24.23,24.66
Operating Margin (%),14.76,12.99,13.18,13.92,14.73,15.81,15.60,12.46,16.77,17.48
Profit Margin (%),12.04,6.71,7.61,7.78,10.37,10.52,10.00,6.92,10.88,12.15
Sales per Employee,269508,418043,441669,412786,441432,467640,449310,438039,508572,561457
Dividend per Share,1.13,1.60,2.05,2.31,2.54,2.86,3.16,3.16,4.01,4.52
Depreciation Expense,218,391,364,358,391,411,388,410,418,457
