,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,446,430,419,393,375,368,347,344,334,335
Diluted Weighted Avg Shares,500,473,459,435,409,390,376,360,352,358
Basic Weighted Avg Shares,471,459,449,427,402,385,372,356,347,352
Revenue per Share,67.61,69.20,69.60,65.64,73.54,86.70,89.60,113.41,171.20,134.52
EBITDA per Share,2.81,2.91,2.21,2.34,2.87,3.45,4.59,5.34,5.81,6.97
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",16.39,17.60,12.40,16.58,9.18,25.58,21.25,25.01,61.02,30.57
Basic EPS from Cont Ops,17.06,18.47,13.55,17.31,10.67,27.14,22.78,26.54,62.42,31.98
"Diluted EPS, GAAP",15.46,17.07,12.14,16.29,9.01,25.27,21.03,24.74,60.04,30.06
Diluted EPS from Cont Ops,16.09,17.91,13.26,17.00,10.48,26.80,22.55,26.25,61.41,31.45
Dividend per Share,2.76,3.17,3.74,3.99,4.40,4.70,5.66,6.55,7.86,10.46
Cash Flow per Share,9.64,-16.61,15.51,13.03,-44.18,52.99,64.23,-38.52,2.66,24.73
Free Cash Flow per Basic Share,8.14,-18.09,11.42,6.30,-52.11,32.28,41.51,-56.22,-10.81,14.09
Cash & Equivalents per Share,136.96,133.87,179.04,309.99,293.48,353.51,382.91,454.90,782.51,761.92
Book Value per Share,161.24,183.59,198.81,226.80,244.20,272.23,306.54,328.28,395.18,416.16
Tangible Book Value per Share,149.86,161.38,170.16,182.35,176.38,203.17,212.93,232.02,283.58,292.35
