,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,230948,235763,243463,250458,289416,265000,255000,266000,301000,308000
ST Debt,61982,60100,57020,52383,61818,41000,48000,53000,47000,61000
LT Debt,168966,175663,186443,198075,227598,224000,207000,213000,254000,247000
Total Debt/EBITDA,174.70,176.34,245.67,250.96,251.23,199.55,149.65,139.85,149.38,125.46
Net Debt/EBITDA,128.45,133.26,169.89,129.01,155.74,101.66,71.60,57.83,19.85,26.88
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,-0.20,-0.24,-0.18,-0.14,-0.11,-0.08,-0.10,-0.21,-0.36,-0.12
EBITDA-CapEx/Interest Expense,-0.09,-0.12,0.16,0.26,0.20,0.42,0.39,0.49,0.47,0.06
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,-6668,-5557,-5388,-7104,-10181,-15912,-17376,-8938,-5650,-21346
Common Equity/Total Assets,7.90,9.23,9.68,10.35,9.98,10.73,10.72,9.71,9.01,9.67
Long-Term Debt/Equity (%),215.33,212.16,214.97,227.95,277.56,248.89,230.00,221.88,230.91,211.11
Long-Term Debt/Capital (%),54.48,54.22,55.15,56.48,57.94,59.53,55.54,54.59,57.27,53.92
Long-Term Debt/Total Assets (%),18.54,20.52,21.64,23.03,24.82,24.01,20.85,18.31,17.36,17.13
Total Debt/Equity (%),294.33,284.75,280.72,288.24,352.95,294.44,283.33,277.08,273.64,263.25
Total Debt/Capital (%),74.47,72.78,72.02,71.41,73.68,70.42,68.42,68.18,67.87,67.24
Total Debt/Total Assets (%),25.34,27.53,28.26,29.12,31.56,28.40,25.68,22.87,20.57,21.36
Net Debt to Equity,216.42,215.18,194.12,148.17,218.80,150.00,135.56,114.58,36.36,56.41
Net Debt/Capital (%),68.20,66.89,64.03,56.22,63.44,54.81,50.90,46.98,21.92,30.54
EBITDA,1322,1337,991,998,1152,1328,1704,1902,2015,2455
EBITDA-CapEx,616,659,-842,-1878,-2033,-6654,-6739,-4407,-2652,-1293
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
