,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,10.72,11.12,14.67,14.44,27.76,6.37,10.81,10.37,6.32,11.23
Price/Earnings Average,9.55,9.85,15.56,10.20,25.46,9.12,9.61,8.25,5.97,10.93
Price/Earnings High,10.80,11.25,17.64,14.81,28.57,10.76,10.93,10.50,6.98,13.50
Price/Earnings Low,7.91,8.62,13.50,8.33,22.84,5.93,7.69,5.23,4.26,9.09
Price/Book Value,1.09,1.07,0.92,1.06,1.04,0.60,0.75,0.79,0.98,0.83
Price/Book Value Average,0.97,0.94,0.97,0.75,0.96,0.86,0.67,0.63,0.92,0.80
Price/Book Value High,1.10,1.08,1.10,1.08,1.07,1.01,0.76,0.80,1.08,0.99
Price/Book Value Low,0.80,0.83,0.84,0.61,0.86,0.56,0.53,0.40,0.66,0.67
Price/Tangible Book Value,1.17,1.21,1.07,1.31,1.44,0.80,1.08,1.12,1.36,1.17
Price/Tangible Book Value Average,1.04,1.07,1.13,0.93,1.32,1.15,0.96,0.89,1.29,1.14
Price/Tangible Book Value High,1.18,1.23,1.29,1.35,1.49,1.36,1.09,1.13,1.50,1.41
Price/Tangible Book Value Low,0.86,0.94,0.98,0.76,1.19,0.75,0.77,0.56,0.92,0.95
Price/Sales,2.60,2.83,2.62,3.65,3.46,1.88,2.56,2.29,2.25,2.55
Price/Sales Average,2.31,2.50,2.77,2.58,3.18,2.69,2.28,1.82,2.13,2.48
Price/Sales High,2.62,2.86,3.14,3.74,3.56,3.18,2.59,2.32,2.49,3.07
Price/Sales Low,1.92,2.19,2.41,2.11,2.85,1.75,1.82,1.15,1.52,2.07
Price/Cash Flow,18.23,-11.78,11.74,18.37,-5.77,3.08,3.58,-6.74,145.08,13.88
Price/Cash Flow Average,16.24,-10.43,12.45,12.98,-5.29,4.40,3.18,-5.36,137.16,13.51
Price/Cash Flow High,18.37,-11.92,14.11,18.84,-5.93,5.20,3.62,-6.82,160.38,16.69
Price/Cash Flow Low,13.45,-9.13,10.80,10.60,-4.74,2.86,2.54,-3.40,97.91,11.23
Price/Free Cash Flow,16.73,-13.33,9.49,12.34,-7.16,2.24,2.67,-12.60,24.31,9.87
Price/Free Cash Flow Average,14.90,-11.81,10.07,8.71,-6.56,3.21,2.37,-10.02,22.98,9.61
Price/Free Cash Flow High,16.86,-13.49,11.41,12.65,-7.37,3.78,2.70,-12.76,26.87,11.86
Price/Free Cash Flow Low,12.34,-10.33,8.73,7.12,-5.89,2.08,1.90,-6.35,16.40,7.99
EV/Sales,8.02,8.55,8.19,8.34,9.71,6.17,6.40,5.19,3.02,3.77
EV/Sales Average,7.75,8.25,8.34,7.36,9.44,6.94,6.13,4.76,2.90,3.98
EV/Sales High,8.04,8.58,8.68,8.43,9.80,7.41,6.42,5.23,3.25,4.54
EV/Sales Low,7.37,7.95,8.00,6.92,9.14,6.04,5.70,4.11,2.32,3.58
EV/EBITDA,193.23,203.12,258.23,234.43,248.92,155.24,125.01,110.38,88.97,72.72
EV/EBITDA Average,186.75,195.91,262.89,206.76,242.03,174.71,119.82,101.05,85.50,76.83
EV/EBITDA High,193.70,203.87,273.79,236.84,251.32,186.33,125.50,111.24,95.71,87.54
EV/EBITDA Low,177.66,188.94,252.09,194.60,234.23,152.10,111.47,87.40,68.23,69.15
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,175.73,195.71,182.01,239.45,254.76,163.03,229.80,259.45,385.52,343.38
High Price,177.12,198.06,218.77,245.57,262.14,275.31,232.21,262.65,426.16,412.66
Low Price,129.62,151.65,167.49,138.20,209.62,151.70,163.35,130.85,260.16,277.84
Enterprise Value,255454,271569,255908,233966,286755,206156,213022,209951,179277,178527
Enterprise Value Average,246879,261933,260525,206350,278820,232018,204165,192193,172281,188613
Enterprise Value High,256074,272580,271328,236369,289521,247446,213860,211578,192859,214911
Enterprise Value Low,234872,252612,249817,194212,269836,201989,189942,166227,137485,169757
