,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,78439,84206,76350,94016,95486,59953,79819,89274,128599,115004
- Cash & Cash Equivalents,61133,57600,75105,121711,110000,130000,133000,156000,261000,242000
+ Preferred Equity and Hybrid Capital,7200,9200,11200,11203,11853,11203,11203,11203,10703,10703
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,230948,235763,243463,250458,289416,265000,255000,266000,301000,308000
Enterprise Value,255454,271569,255908,233966,286755,206156,213022,209951,179277,178527
Total Capital,310117,323956,338058,350709,392797,376312,372677,390159,443523,458084
Total Debt/Capital (%),74.47,72.78,72.02,71.41,73.68,70.42,68.42,68.18,67.87,67.24
Total Debt / EV,0.90,0.87,0.95,1.07,1.01,1.29,1.20,1.27,1.68,1.73
EV/Sales,8.02,8.55,8.19,8.34,9.71,6.17,6.40,5.19,3.02,3.77
EV/EBITDA,193.23,203.12,258.23,234.43,248.92,155.24,125.01,110.38,88.97,72.72
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,79.30,498.31,0,29.09,21.37,0,0,0
EV/Free Cash Flow to Firm,374.93,0,50.57,69.93,0,13.68,11.57,0,167.86,0
Diluted Market Cap,87795,92610,83470,104185,104222,63614,86290,93480,135819,122964
Diluted Enterprise Value,264810,279973,263028,244135,295491,209817,219493,214683,186522,199667
EV per Share,572.31,631.18,610.06,595.89,765.07,560.60,613.29,610.16,537.44,533.05
TTM Sales,31865,31757,31244,28053,29533,33416,33294,40419,59339,47365
TTM EBITDA,1322,1337,991,998,1152,1328,1704,1902,2015,2455
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,-25,-11435,3227,470,-21662,7087,9968,-20503,-3599,-9116
TTM Free Cash Flow to Firm,681,-10757,5060,3346,-18477,15069,18411,-14194,1068,-5368
