,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,7.90,9.23,9.68,10.35,9.98,10.73,10.72,9.71,9.01,9.67
Long-Term Debt/Equity (%),215.33,212.16,214.97,227.95,277.56,248.89,230.00,221.88,230.91,211.11
Long-Term Debt/Capital (%),54.48,54.22,55.15,56.48,57.94,59.53,55.54,54.59,57.27,53.92
Long-Term Debt/Total Assets (%),18.54,20.52,21.64,23.03,24.82,24.01,20.85,18.31,17.36,17.13
Total Debt/Equity (%),294.33,284.75,280.72,288.24,352.95,294.44,283.33,277.08,273.64,263.25
Total Debt/Capital (%),74.47,72.78,72.02,71.41,73.68,70.42,68.42,68.18,67.87,67.24
Total Debt/Total Assets (%),25.34,27.53,28.26,29.12,31.56,28.40,25.68,22.87,20.57,21.36
CFO/Total Liabilities,0.55,-0.99,0.90,0.72,-2.12,2.42,2.64,-1.29,0.07,0.66
CFO/CapEx,6.43,-11.24,3.80,1.94,-5.57,2.56,2.83,-2.18,0.20,2.32
Altman's Z-Score,0.20,0.23,0.23,0.25,0.24,0.23,0.24,0.22,0.22,0.22
