,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,358,452,499,563,643,714,739,931,1106,1137
+ Sales & Services Revenue,358,452,499,563,643,714,739,931,1106,1137
- Cost of Revenue,106,145,162,188,211,241,255,298,349,367
+ Cost of Goods & Services,106,145,162,188,211,241,255,298,349,367
Gross Profit,251,307,337,375,432,473,483,633,756,770
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,92,160,186,253,296,327,326,396,460,471
"+ Selling, General & Admin",61,119,141,199,241,264,261,325,373,378
+ Research & Development,31,41,45,54,55,62,65,71,87,92
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),160,147,151,122,136,147,157,237,297,299
- Non-Operating (Income) Loss,-2,-7,3,9,10,35,-119,89,-5,-40
"+ Interest Expense, Net",-3,1,1,7,10,21,19,13,11,0
+ Interest Expense,0,2,2,7,10,22,19,14,11,0
- Interest Income,3,1,0,0,0,1,1,0,1,0
+ Other Non-Op (Income) Loss,1,-8,2,2,0,14,-138,76,-15,-40
Pretax Income,161,154,147,113,126,112,276,148,301,339
- Income Tax Expense (Benefit),50,46,43,36,1,16,47,9,38,53
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,111,108,104,77,125,96,229,140,263,285
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,-2,-18,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,-2,-18,0
Income (Loss) Incl. MI,111,108,104,77,125,96,229,141,281,285
- Minority Interest,0,0,0,0,0,0,0,1,9,0
"Net Income, GAAP",111,108,104,77,125,96,229,140,272,285
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",111,108,104,77,125,96,229,140,272,285
Basic Weighted Avg Shares,148,148,149,149,150,151,153,155,157,157
"Basic EPS, GAAP",0.75,0.73,0.70,0.52,0.84,0.64,1.50,0.91,1.73,1.81
Basic EPS from Cont Ops,0.75,0.73,0.70,0.52,0.84,0.64,1.50,0.90,1.68,1.82
Diluted Weighted Avg Shares,148,149,149,150,152,156,158,162,164,162
"Diluted EPS, GAAP",0.75,0.72,0.70,0.52,0.82,0.62,1.45,0.87,1.66,1.76
Diluted EPS from Cont Ops,0.75,0.72,0.70,0.52,0.82,0.62,1.45,0.86,1.60,1.76
EBITDA,179,184,193,182,201,225,240,325,398,406
EBITDA Margin (%),50.01,40.74,38.75,32.29,31.20,31.50,32.51,34.91,35.97,35.73
EBITA,160,147,151,122,136,147,157,237,297,299
EBIT,160,147,151,122,136,147,157,237,297,299
Gross Margin (%),70.27,67.94,67.46,66.53,67.21,66.31,65.41,67.97,68.42,67.72
Operating Margin (%),44.65,32.51,30.18,21.63,21.18,20.55,21.31,25.49,26.83,26.30
Profit Margin (%),31.01,23.82,20.94,13.73,19.49,13.46,31.04,15.08,24.61,25.10
Sales per Employee,350405,333515,319887,312779,321497,317336,321170,358089,368533,0
Dividend per Share,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
Depreciation Expense,19,37,43,60,64,78,83,88,101,107
