,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,1.02,0.94,1.02,1.13,0.87,0.59,1.06,1.39,1.21,1.15
Current Ratio,2.72,2.52,2.80,2.93,2.51,2.10,2.48,2.72,2.63,2.72
Quick Ratio,1.71,1.47,1.62,1.80,1.45,1.14,1.39,1.85,1.65,1.60
CFO/Avg Current Liab,0.67,0.82,0.53,0.67,0.86,0.85,0.31,0.74,0.51,0.58
Common Equity/Total Assets,26.21,21.70,19.41,17.12,15.62,6.94,-0.60,8.43,8.63,3.63
Long-Term Debt/Equity (%),11.08,8.49,16.40,27.98,35.34,38.32,152.94,96.69,76.55,83.64
Long-Term Debt/Capital (%),19.19,18.14,32.37,44.59,47.31,67.59,96.04,77.17,72.63,86.73
Long-Term Debt/Total Assets (%),6.45,5.00,9.39,14.92,15.39,14.61,39.31,32.71,29.01,31.21
Total Debt/Equity (%),12.68,9.92,16.76,30.64,38.83,38.48,161.58,100.36,82.63,86.72
Total Debt/Capital (%),21.98,21.18,33.10,48.84,51.98,67.88,101.47,80.11,78.40,89.92
Total Debt/Total Assets (%),7.38,5.83,9.60,16.35,16.91,14.67,41.53,33.95,31.32,32.36
CFO/Total Liabilities,38.65,52.63,33.88,33.54,38.94,40.22,10.67,26.66,20.72,24.83
CFO/CapEx,3.41,4.86,2.71,3.29,4.82,5.28,2.29,9.58,6.84,6.03
Altman's Z-Score,8.31,8.83,9.29,7.80,8.48,7.98,5.97,7.64,6.75,6.64
