,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,25.23,26.77,25.37,20.69,60.68,31.08,60.52,37.48,30.29,32.60
Price/Earnings Average,23.55,23.77,26.85,21.24,50.98,31.25,55.22,34.34,38.91,39.42
Price/Earnings High,26.33,27.78,30.79,23.59,61.73,35.29,64.84,40.64,46.77,54.81
Price/Earnings Low,19.39,19.26,21.34,19.16,42.30,26.09,36.84,25.66,27.02,25.16
Price/Book Value,13.73,18.59,22.75,21.84,32.85,75.50,-816.96,67.67,52.38,119.90
Price/Book Value Average,12.81,16.50,24.07,22.42,27.60,75.93,-745.43,62.00,67.28,144.98
Price/Book Value High,14.33,19.29,27.61,24.89,33.43,85.74,-875.30,73.37,80.88,201.60
Price/Book Value Low,10.55,13.37,19.13,20.22,22.90,63.38,-497.23,46.34,46.72,92.55
Price/Tangible Book Value,6.43,7.09,7.98,7.25,12.34,14.45,20.32,17.57,12.39,12.13
Price/Tangible Book Value Average,6.00,6.29,8.44,7.45,10.37,14.53,18.54,16.10,15.91,14.67
Price/Tangible Book Value High,6.71,7.35,9.68,8.27,12.55,16.40,21.77,19.05,19.13,20.40
Price/Tangible Book Value Low,4.94,5.10,6.71,6.72,8.60,12.13,12.37,12.03,11.05,9.37
Price/Sales,2.44,2.86,2.95,2.55,3.22,3.20,4.11,4.82,3.92,3.23
Price/Sales Average,2.28,2.54,3.12,2.62,2.71,3.22,3.75,4.42,5.04,3.90
Price/Sales High,2.55,2.97,3.58,2.91,3.28,3.63,4.40,5.23,6.05,5.43
Price/Sales Low,1.88,2.06,2.48,2.37,2.25,2.69,2.50,3.30,3.50,2.49
Price/Cash Flow,22.62,18.72,30.82,24.10,23.67,21.21,61.84,32.24,35.30,28.30
Price/Cash Flow Average,21.12,16.62,32.60,24.74,19.89,21.33,56.42,29.54,45.34,34.21
Price/Cash Flow High,23.61,19.43,37.40,27.48,24.08,24.08,66.25,34.96,54.50,47.58
Price/Cash Flow Low,17.39,13.47,25.91,22.32,16.50,17.80,37.64,22.08,31.48,21.84
Price/Free Cash Flow,17.94,15.93,23.10,18.87,20.03,18.27,43.94,29.87,31.42,24.55
Price/Free Cash Flow Average,16.75,14.15,24.44,19.37,16.83,18.37,40.09,27.37,40.37,29.69
Price/Free Cash Flow High,18.72,16.53,28.03,21.51,20.38,20.74,47.07,32.39,48.52,41.29
Price/Free Cash Flow Low,13.79,11.46,19.42,17.48,13.96,15.33,26.74,20.45,28.03,18.95
EV/Sales,2.27,2.69,2.81,2.46,3.14,3.15,4.22,4.82,3.89,3.21
EV/Sales Average,2.22,2.44,3.06,2.60,2.66,3.17,3.87,4.50,5.10,3.94
EV/Sales High,2.48,2.87,3.51,2.89,3.22,3.58,4.52,5.31,6.11,5.45
EV/Sales Low,1.82,1.96,2.42,2.34,2.20,2.64,2.62,3.38,3.57,2.55
EV/EBITDA,14.64,17.10,17.64,15.47,21.88,22.41,37.27,27.76,24.20,24.31
EV/EBITDA Average,14.29,15.50,19.15,16.33,18.53,22.58,34.20,25.89,31.69,29.82
EV/EBITDA High,16.00,18.21,22.00,18.14,22.46,25.52,39.97,30.56,37.98,41.20
EV/EBITDA Low,11.73,12.46,15.18,14.73,15.36,18.82,23.18,19.44,22.17,19.29
EV/EBIT,17.16,19.75,20.24,17.81,25.69,25.80,50.66,30.95,27.24,27.84
EV/EBIT Average,16.74,17.91,21.97,18.79,21.76,25.98,46.49,28.86,35.68,34.15
EV/EBIT High,18.74,21.04,25.24,20.87,26.37,29.37,54.33,34.08,42.76,47.18
EV/EBIT Low,13.74,14.39,17.41,16.95,18.04,21.65,31.51,21.68,24.96,22.09
Last Price,38.46,50.83,56.19,52.92,72.23,79.26,98.58,136.46,115.99,106.52
High Price,40.13,52.75,68.20,60.33,73.49,90.00,105.62,147.95,179.10,179.10
Low Price,29.56,36.57,47.25,49.01,50.35,66.53,60.00,93.44,103.46,82.22
Enterprise Value,63143,82467,91110,84571,114205,123096,157816,214671,181850,164658
Enterprise Value Average,61613,74778,98916,89252,96726,123998,144807,200201,238134,202015
Enterprise Value High,68979,87822,113621,99116,117218,140133,169223,236389,285419,279084
Enterprise Value Low,50579,60089,78392,80517,80171,103332,98147,150372,166589,130664
