,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,1373,1260,2055,3802,3810,3479,13015,12813,12627,12144
ST Debt,174,181,45,331,342,15,696,469,930,431
LT Debt,1199,1079,2010,3471,3468,3464,12319,12344,11697,11713
Total Debt/EBITDA,0.32,0.26,0.40,0.70,0.73,0.63,3.07,1.66,1.68,1.79
Net Debt/EBITDA,-0.20,-0.54,-0.21,0.00,-0.08,-0.18,0.31,-0.06,0.11,0.22
Total Debt/EBIT,0.37,0.30,0.46,0.80,0.86,0.73,4.18,1.85,1.89,2.05
Net Debt/EBIT,-0.23,-0.62,-0.24,0.00,-0.10,-0.21,0.42,-0.07,0.13,0.25
EBITDA to Interest Expense,-130.67,-172.29,-271.79,-92.63,-96.65,-112.08,-47.57,-29.52,-36.66,0
EBITDA-CapEx/Interest Expense,-104.00,-137.89,-211.63,-73.90,-77.61,-89.24,-35.37,-26.87,-32.96,0
EBIT to Interest Expense,-111.52,-149.11,-236.95,-80.49,-82.31,-97.39,-35.00,-26.48,-32.56,0
Interest Expense,-33,-28,-19,-59,-54,-49,-89,-262,-205,0
Common Equity/Total Assets,26.21,21.70,19.41,17.12,15.62,6.94,-0.60,8.43,8.63,3.63
Long-Term Debt/Equity (%),11.08,8.49,16.40,27.98,35.34,38.32,152.94,96.69,76.55,83.64
Long-Term Debt/Capital (%),19.19,18.14,32.37,44.59,47.31,67.59,96.04,77.17,72.63,86.73
Long-Term Debt/Total Assets (%),6.45,5.00,9.39,14.92,15.39,14.61,39.31,32.71,29.01,31.21
Total Debt/Equity (%),12.68,9.92,16.76,30.64,38.83,38.48,161.58,100.36,82.63,86.72
Total Debt/Capital (%),21.98,21.18,33.10,48.84,51.98,67.88,101.47,80.11,78.40,89.92
Total Debt/Total Assets (%),7.38,5.83,9.60,16.35,16.91,14.67,41.53,33.95,31.32,32.36
Net Debt to Equity,-7.83,-20.40,-8.84,-0.05,-4.47,-10.92,16.25,-3.71,5.60,10.65
Net Debt/Capital (%),-21.03,-123.66,-35.27,-0.15,-14.25,-149.77,29.23,-7.76,11.36,24.60
EBITDA,4312,4824,5164,5465,5219,5492,4234,7734,7515,6774
EBITDA-CapEx,3432,3861,4021,4360,4191,4373,3148,7039,6757,5805
Operating Income (Loss),3680,4175,4502,4749,4445,4772,3115,6937,6675,5915
