,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Accounts Receivable Turnover,8.49,9.01,9.81,9.93,10.15,10.07,10.65,12.35,10.23,11.64
Days Sales Outstanding,43.01,40.51,37.20,36.76,35.98,36.25,34.26,29.55,35.67,31.35
Inventory Turnover,4.16,3.99,3.79,3.85,3.96,3.98,3.26,3.46,3.30,3.43
Days Inventory Outstanding,87.74,91.44,96.20,94.84,92.10,91.77,112.02,105.60,110.48,106.47
Accounts Payable Turnover,8.87,8.33,8.29,9.08,9.54,9.00,9.43,9.47,8.65,9.31
Accounts Payable Turnover Days,41.13,43.79,44.05,40.18,38.25,40.57,38.72,38.56,42.18,39.20
Cash Conversion Cycle,89.61,88.15,89.35,91.41,89.83,87.45,107.55,96.60,103.97,98.62
Inventory to Cash Days,-44.73,-50.93,-59.01,-58.08,-56.13,-55.52,-77.76,-76.05,-74.81,-75.12
Inventories,3947,4337,4838,5055,5261,5622,7367,6854,8420,8454
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,5261,5622,7367,6854,8420,8454
Other Inventory,3947,4337,4838,5055,0,0,0,0,0,0
