,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,17.30,15.88,12.48,14.04,17.65,7.16,11.76,15.44,12.13,13.54
Price/Earnings Average,12.89,13.93,14.21,12.31,14.34,9.95,9.99,12.29,10.31,12.38
Price/Earnings High,17.42,16.25,16.08,15.10,18.08,12.76,12.02,15.99,12.54,14.76
Price/Earnings Low,9.69,11.95,11.11,9.62,11.51,6.64,7.28,6.46,7.46,9.57
Price/Book Value,2.86,2.82,1.89,1.66,2.19,1.09,1.44,1.46,1.91,1.68
Price/Book Value Average,2.13,2.48,2.16,1.45,1.78,1.51,1.22,1.16,1.62,1.53
Price/Book Value High,2.88,2.89,2.44,1.78,2.25,1.94,1.47,1.51,1.97,1.83
Price/Book Value Low,1.60,2.12,1.69,1.14,1.43,1.01,0.89,0.61,1.17,1.19
Price/Tangible Book Value,2.36,2.64,2.18,2.73,4.14,2.52,3.59,3.81,5.89,9.07
Price/Tangible Book Value Average,1.76,2.32,2.49,2.39,3.37,3.50,3.05,3.03,5.01,8.29
Price/Tangible Book Value High,2.38,2.70,2.81,2.94,4.24,4.49,3.67,3.94,6.09,9.89
Price/Tangible Book Value Low,1.32,1.99,1.94,1.87,2.70,2.33,2.22,1.59,3.62,6.41
Price/Sales,2.06,2.10,1.60,1.58,2.17,1.17,1.75,1.99,2.48,2.43
Price/Sales Average,1.53,1.84,1.82,1.38,1.76,1.63,1.48,1.58,2.11,2.22
Price/Sales High,2.07,2.14,2.06,1.70,2.22,2.09,1.78,2.06,2.57,2.65
Price/Sales Low,1.15,1.58,1.43,1.08,1.42,1.09,1.08,0.83,1.53,1.72
Price/Cash Flow,16.92,10.72,7.58,9.36,15.35,5.78,9.51,5.12,10.07,7.86
Price/Cash Flow Average,12.60,9.40,8.63,8.21,12.48,8.04,8.08,4.08,8.56,7.19
Price/Cash Flow High,17.03,10.97,9.77,10.07,15.73,10.31,9.72,5.31,10.41,8.57
Price/Cash Flow Low,9.47,8.06,6.75,6.41,10.02,5.36,5.89,2.14,6.19,5.56
Price/Free Cash Flow,16.01,10.42,7.31,9.05,14.25,5.52,9.09,5.04,9.72,7.71
Price/Free Cash Flow Average,11.93,9.14,8.32,7.93,11.58,7.68,7.72,4.01,8.26,7.05
Price/Free Cash Flow High,16.12,10.66,9.41,9.73,14.60,9.84,9.29,5.22,10.05,8.41
Price/Free Cash Flow Low,8.96,7.84,6.50,6.20,9.30,5.12,5.63,2.11,5.98,5.45
EV/Sales,0,0.23,0,0,0,0,0,0,0,0
EV/Sales Average,2.07,2.43,2.44,1.54,1.90,1.66,1.46,1.33,1.96,1.98
EV/Sales High,2.58,2.72,2.66,1.83,2.34,2.09,1.74,1.78,2.41,2.38
EV/Sales Low,1.71,2.18,2.06,1.26,1.57,1.15,1.09,0.63,1.37,1.50
EV/EBITDA,0,11.14,0,0,0,0,0,0,0,0
EV/EBITDA Average,97.06,117.46,119.63,72.60,97.74,107.38,101.51,76.73,269.49,-706.10
EV/EBITDA High,120.96,131.61,130.73,86.37,120.25,135.28,120.96,102.60,332.18,-850.52
EV/EBITDA Low,80.17,105.37,101.26,59.33,80.73,74.54,75.62,35.95,189.14,-536.21
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,113.59,134.20,107.29,110.94,169.47,103.15,166.07,191.35,301.97,311.37
High Price,114.33,137.33,138.26,119.32,173.62,183.90,169.74,198.16,312.15,339.41
Low Price,63.59,100.94,95.52,76.00,110.56,95.69,102.79,80.01,185.71,219.99
Enterprise Value,-1542,2828,-1548,-10595,-3398,-15281,-11447,-15841,-625,-9742
Enterprise Value Average,23197,29835,29668,18004,22872,21260,18577,15883,26410,28244
Enterprise Value High,28910,33428,32422,21421,28138,26785,22136,21237,32553,34021
Enterprise Value Low,19162,26765,25112,14715,18891,14759,13839,7441,18536,21448
