,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,192,183,171,155,147,136,124,117,111,105
Diluted Weighted Avg Shares,207,195,184,168,157,148,136,126,111,114
Basic Weighted Avg Shares,203,192,182,166,154,146,134,124,111,111
Revenue per Share,55.11,64.03,66.98,70.33,78.05,88.15,95.11,96.11,121.67,128.22
EBITDA per Share,1.18,1.33,1.36,1.49,1.52,1.36,1.36,1.67,0.88,-0.36
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",6.56,8.45,8.60,7.90,9.60,14.41,14.12,12.39,24.90,22.99
Basic EPS from Cont Ops,7.27,10.45,9.28,7.90,9.60,14.41,14.12,12.39,24.90,22.99
"Diluted EPS, GAAP",6.44,8.30,8.48,7.81,9.44,14.20,13.92,12.20,24.90,22.51
Diluted EPS from Cont Ops,7.14,10.27,9.16,7.81,9.44,14.20,13.92,12.20,24.90,22.51
Dividend per Share,1.97,2.22,2.56,2.88,3.19,3.48,3.76,4.01,4.61,4.80
Cash Flow per Share,6.71,12.52,14.16,11.85,11.04,17.84,17.46,37.34,29.99,39.60
Free Cash Flow per Basic Share,6.20,11.93,13.42,11.30,9.99,16.72,16.39,36.16,28.91,37.96
Cash & Equivalents per Share,173.65,180.52,184.36,214.50,228.78,250.53,298.18,369.36,354.48,455.06
Book Value per Share,39.71,47.55,56.66,66.89,77.28,94.71,115.23,130.99,158.11,185.55
Tangible Book Value per Share,48.05,50.82,49.14,40.65,40.90,40.99,46.22,50.25,51.28,34.32
