,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,5.28,5.85,6.67,7.41,7.68,9.41,9.41,9.22,9.96,12.33
Long-Term Debt/Equity (%),91.59,106.71,121.90,83.22,85.01,82.50,82.48,80.86,87.88,143.48
Long-Term Debt/Capital (%),47.98,49.61,48.05,33.16,30.66,26.01,24.60,23.44,21.99,20.80
Long-Term Debt/Total Assets (%),5.85,6.67,7.05,3.74,3.46,3.36,3.11,2.86,2.84,3.27
Total Debt/Equity (%),97.01,108.86,124.28,86.40,88.35,86.10,85.98,84.27,91.40,149.05
Total Debt/Capital (%),50.81,50.60,48.98,34.43,31.86,27.15,25.65,24.43,22.87,21.61
Total Debt/Total Assets (%),6.19,6.81,7.19,3.89,3.59,3.51,3.24,2.98,2.95,3.40
CFO/Total Liabilities,1.01,1.72,1.88,1.48,1.20,1.97,1.60,2.89,1.95,2.85
CFO/CapEx,12.99,21.23,19.34,21.42,10.50,16.03,16.37,31.45,27.71,24.21
Altman's Z-Score,0.25,0.27,0.26,0.26,0.29,0.29,0.30,0.28,0.33,0.39
