,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,21823,24573,18350,17174,24850,14063,20583,22343,33477,32781
- Cash & Cash Equivalents,3051,3028,2859,2486,2620,3097,3827,6845,7248,7097
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1040,1181,1188,0,0,0,0,0,0,0
+ Total Debt,8956,10129,10446,5436,5299,4811,4926,4944,5196,5385
Enterprise Value,-1542,2828,-1548,-10595,-3398,-15281,-11447,-15841,-625,-9742
Total Capital,17625,20016,21325,15790,16631,17723,19208,20239,22724,24919
Total Debt/Capital (%),50.81,50.60,48.98,34.43,31.86,27.15,25.65,24.43,22.87,21.61
Total Debt / EV,-5.81,3.58,-6.75,-0.51,-1.56,-0.31,-0.43,-0.31,-8.31,-0.55
EV/Sales,0,0.23,0,0,0,0,0,0,0,0
EV/EBITDA,0,11.14,0,0,0,0,0,0,0,0
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,1.06,0,0,0,0,0,0,0,0
EV/Free Cash Flow to Firm,0,1.02,0,0,0,0,0,0,0,0
Diluted Market Cap,23524,26169,19763,18660,26556,15235,22586,24053,33477,35403
Diluted Enterprise Value,30469,34451,28538,21610,29235,16949,23685,22152,31425,33691
EV per Share,0,15.45,0,0,0,0,0,0,0,0
TTM Sales,11199,12268,12170,11696,12027,12835,12754,11899,13489,14271
TTM EBITDA,239,254,248,248,234,198,183,207,98,-40
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,1575,2657,2877,2170,1839,2804,2522,4759,3482,4566
TTM Free Cash Flow to Firm,1680,2770,3010,2262,2001,2966,2665,4906,3602,4748
