,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.28,0.21,0.24,0.24,0.34,0.31,0.24,0.35,0.22,0.28
Current Ratio,1.28,1.25,1.24,1.21,1.33,1.29,1.02,0.98,0.88,0.92
Quick Ratio,1.07,1.02,1.07,1.04,1.18,1.11,0.87,0.82,0.68,0.76
CFO/Avg Current Liab,0.42,0.42,0.46,0.47,0.45,0.40,0.39,0.47,0.35,0.32
Common Equity/Total Assets,143.90,162.05,180.45,175.95,165.68,173.73,143.80,140.59,160.25,163.60
Long-Term Debt/Equity (%),143.29,291.93,231.75,188.42,224.75,210.31,276.30,279.50,249.42,219.69
Long-Term Debt/Capital (%),14.83,15.16,13.96,13.92,15.64,13.68,20.19,20.26,17.76,18.45
Long-Term Debt/Total Assets (%),26.03,29.84,30.25,29.50,31.78,28.86,38.10,37.14,35.89,38.02
Total Debt/Equity (%),173.22,339.64,276.55,229.27,264.17,270.60,324.79,320.70,290.27,245.28
Total Debt/Capital (%),17.93,17.63,16.66,16.93,18.39,17.60,23.74,23.25,20.67,20.60
Total Debt/Total Assets (%),31.47,34.72,36.10,35.90,37.35,37.13,44.79,42.62,41.77,42.45
CFO/Total Liabilities,16.94,16.02,17.70,16.67,15.54,14.32,11.26,13.45,11.32,9.92
CFO/CapEx,4.23,4.04,4.10,3.98,4.43,3.85,5.08,5.63,4.62,5.29
Altman's Z-Score,5.04,5.14,5.44,5.43,4.85,4.82,4.85,4.38,5.20,5.63
