,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,187905,151562,128647,150100,135259,96441,112636,106111,120260,127659
- Cash & Cash Equivalents,10716,8476,7686,7826,11972,11379,8172,13212,6650,7886
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,137,146,162,146,131,134,144,129,95,77
+ Total Debt,39718,40804,39889,42168,46824,45812,68158,66469,55140,54013
Enterprise Value,216694,184036,160504,183887,169634,130390,172070,158897,168245,173011
Total Capital,221491,231409,239437,249008,254647,260303,287151,285871,266763,262258
Total Debt/Capital (%),17.93,17.63,16.66,16.93,18.39,17.60,23.74,23.25,20.67,20.60
Total Debt / EV,0.18,0.22,0.25,0.23,0.28,0.35,0.40,0.42,0.33,0.31
EV/Sales,2.17,1.98,1.96,2.30,2.14,1.64,2.23,2.16,2.93,2.86
EV/EBITDA,8.92,7.99,8.19,10.52,10.38,7.37,10.36,11.79,12.67,13.33
EV/EBIT,11.06,9.93,10.23,14.03,14.38,9.87,16.32,23.42,24.51,21.17
EV/Cash Flow to Firm,12.15,10.65,9.23,10.74,9.96,8.25,10.74,8.06,12.09,14.06
EV/Free Cash Flow to Firm,9.86,8.57,7.45,8.64,8.15,6.60,9.09,6.92,10.08,12.11
Diluted Market Cap,196568,154542,130908,152136,137489,99015,113360,106576,121140,128530
Diluted Enterprise Value,225707,187016,163273,186624,172472,133582,173490,159962,169725,174734
EV per Share,205.52,185.80,166.20,194.41,183.95,146.10,193.97,178.01,187.34,190.94
TTM Sales,99750,92793,81742,79919,79139,79591,77147,73620,57351,60530
TTM EBITDA,24299,23032,19589,17486,16340,17696,16602,13481,13281,12976
TTM Operating Income,19599,18532,15689,13105,11799,13217,10543,6786,6865,8174
TTM Cash Flow to Firm,17839,17281,17392,17125,17035,15803,16017,19725,13921,12309
TTM Free Cash Flow to Firm,21979,21464,21543,21275,20808,19767,18924,22955,16689,14281
