,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),18.26,6.12,-6.83,-30.44,8.52,38.88,35.42,9.07,47.38,110.36
Return on Assets (%),5.83,2.01,-2.13,-8.03,2.04,12.48,15.68,4.45,9.48,20.30
Return on Capital (%),11.97,0,0,0,0,21.93,22.84,7.21,26.14,64.01
Return on Invested Capital (%),9.18,0,0,0,0,16.97,19.61,7.25,13.72,27.55
Gross Margin (%),39.80,46.73,11.34,1.52,33.81,46.62,48.83,29.40,56.16,66.30
EBITDA Margin (%),67.58,68.56,46.90,40.11,57.39,55.05,62.07,46.84,67.58,76.39
Operating Margin (%),30.30,39.44,1.05,-10.95,25.14,35.97,42.43,20.18,47.49,58.33
Incremental Operating Margin (%),50.51,76.84,103.30,0,93.70,81.00,-73.62,96.84,67.70,64.99
Pretax Margin (%),27.80,1.49,-13.80,-57.07,-12.95,31.91,43.57,16.44,43.55,57.11
Profit Margin (%),16.02,4.81,-8.39,-36.09,5.69,25.46,32.96,13.67,33.57,44.91
Net Income to Common Margin (%),16.02,4.81,-8.39,-36.09,5.69,25.46,32.96,13.67,33.55,44.90
Effective Tax Rate (%),42.38,0,0,0,0,20.21,24.34,16.84,22.90,21.36
Dvd Payout Ratio (%),9.02,31.85,-29.05,-8.68,78.53,19.99,21.37,79.48,67.33,48.99
Sustainable Growth Rate (%),16.61,4.17,-8.81,-33.08,1.83,31.11,27.85,1.86,15.48,56.29
