,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.06,0.04,0.00,1.93,0.76,0.01,0.83,0.36,0.85,0.56
Current Ratio,0.93,0.83,0.61,2.78,1.21,1.90,2.36,1.07,1.75,1.85
Quick Ratio,0.60,0.52,0.53,2.71,1.19,1.65,2.24,0.93,1.70,1.66
CFO/Avg Current Liab,2.40,2.73,2.02,1.59,2.02,2.41,5.47,2.47,2.07,4.52
Common Equity/Total Assets,33.53,32.02,30.30,22.38,25.60,39.42,48.83,49.34,13.33,23.38
Long-Term Debt/Equity (%),52.03,81.76,99.79,59.22,48.25,58.72,54.18,42.69,26.62,17.23
Long-Term Debt/Capital (%),40.72,50.15,55.40,57.02,44.58,42.55,33.82,28.10,53.33,31.09
Long-Term Debt/Total Assets (%),23.03,32.22,38.10,29.68,25.76,29.20,25.98,20.91,15.70,10.82
Total Debt/Equity (%),52.03,81.76,100.79,59.22,60.30,58.72,58.37,51.18,27.33,18.18
Total Debt/Capital (%),40.72,50.15,55.95,57.02,55.71,42.55,36.44,33.69,54.74,32.81
Total Debt/Total Assets (%),23.03,32.22,38.48,29.68,32.19,29.20,27.99,25.07,16.12,11.42
CFO/Total Liabilities,36.90,37.52,22.77,15.36,40.76,52.35,61.90,33.72,20.42,72.80
CFO/CapEx,0.86,0.84,0.78,1.05,1.17,1.24,1.83,1.35,2.29,3.19
Altman's Z-Score,4.64,3.58,1.96,3.10,4.65,4.51,3.61,2.93,1.85,3.25
