,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1147,1752,2025,1521,1522,1226,1256,1134,3208,2301
ST Debt,0,0,20,0,304,0,90,188,83,120
LT Debt,1147,1752,2005,1521,1218,1226,1166,946,3125,2181
Total Debt/EBITDA,0.97,1.18,3.18,3.28,1.50,1.02,0.98,1.65,1.38,0.33
Net Debt/EBITDA,0.95,1.16,3.18,2.20,1.03,1.02,0.80,1.45,0.90,0.22
Total Debt/EBIT,2.17,2.04,142.28,-12.01,3.43,1.56,1.43,3.83,1.96,0.44
Net Debt/EBIT,2.12,2.02,142.25,-8.07,2.35,1.56,1.16,3.36,1.28,0.29
EBITDA to Interest Expense,18.17,20.19,6.57,5.25,12.33,16.45,23.34,12.69,37.60,98.77
EBITDA-CapEx/Interest Expense,-0.22,0.14,-3.29,1.00,3.02,4.23,9.00,2.05,25.85,74.34
EBIT to Interest Expense,8.15,11.62,0.15,-1.43,5.40,10.75,15.95,5.47,26.42,75.41
Interest Expense,65,74,97,88,82,73,55,54,62,70
Common Equity/Total Assets,33.53,32.02,30.30,22.38,25.60,39.42,48.83,49.34,13.33,23.38
Long-Term Debt/Equity (%),52.03,81.76,99.79,59.22,48.25,58.72,54.18,42.69,26.62,17.23
Long-Term Debt/Capital (%),40.72,50.15,55.40,57.02,44.58,42.55,33.82,28.10,53.33,31.09
Long-Term Debt/Total Assets (%),23.03,32.22,38.10,29.68,25.76,29.20,25.98,20.91,15.70,10.82
Total Debt/Equity (%),52.03,81.76,100.79,59.22,60.30,58.72,58.37,51.18,27.33,18.18
Total Debt/Capital (%),40.72,50.15,55.95,57.02,55.71,42.55,36.44,33.69,54.74,32.81
Total Debt/Total Assets (%),23.03,32.22,38.48,29.68,32.19,29.20,27.99,25.07,16.12,11.42
Net Debt to Equity,50.97,80.79,100.76,39.80,41.28,58.61,47.40,44.85,17.80,11.91
Net Debt/Capital (%),40.22,49.85,55.94,47.14,46.27,42.51,31.41,30.81,43.30,23.78
EBITDA,1180,1490,636,464,1012,1204,1282,687,2331,6914
EBITDA-CapEx,-15,10,-319,88,248,310,494,111,1603,5204
Operating Income (Loss),529,857,14,-127,444,787,877,296,1638,5279
