,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,416,413,414,465,461,423,398,399,814,788
Diluted Weighted Avg Shares,420,416,414,457,464,446,418,401,504,799
Basic Weighted Avg Shares,420,416,414,457,464,446,416,399,503,796
Revenue per Share,4.16,5.23,3.28,2.53,3.80,4.91,4.97,3.68,6.86,11.37
EBITDA per Share,2.81,3.58,1.54,1.01,2.18,2.70,3.08,1.72,4.63,8.69
Operating Income per Share,1.26,2.06,0.03,-0.28,0.96,1.77,2.11,0.74,3.26,6.63
"Basic EPS, GAAP",0.67,0.25,-0.28,-0.91,0.22,1.25,1.64,0.50,2.30,5.11
Basic EPS from Cont Ops,0.67,0.25,-0.28,-0.91,0.22,1.25,1.64,0.50,2.30,5.11
"Diluted EPS, GAAP",0.67,0.25,-0.28,-0.91,0.22,1.25,1.63,0.50,2.30,5.09
Diluted EPS from Cont Ops,0.67,0.25,-0.28,-0.91,0.22,1.25,1.63,0.50,2.30,5.09
Dividend per Share,0.06,0.08,0.08,0.08,0.17,0.25,0.35,0.40,1.55,2.50
Cash Flow per Share,2.44,2.97,1.79,0.86,1.94,2.48,3.48,1.95,3.31,6.85
Free Cash Flow per Basic Share,-0.41,-0.58,-0.52,0.04,0.29,0.47,1.58,0.51,1.87,4.71
Cash & Equivalents per Share,0.06,0.05,0.00,1.07,1.04,0.01,0.50,0.35,1.27,0.85
Book Value per Share,4.01,4.22,3.85,2.46,2.63,3.92,5.51,5.60,3.26,5.98
Tangible Book Value per Share,5.29,5.19,4.85,5.52,5.48,4.94,5.41,5.55,14.43,16.06
