,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2289,2017,2399,3477,3479,3427,3117,3176,2655,2632
ST Debt,125,58,46,35,35,50,25,12,0,0
LT Debt,2164,1959,2353,3442,3445,3376,3092,3164,2655,2632
Total Debt/EBITDA,3.60,2.67,2.73,3.35,3.42,2.43,2.22,1.73,1.00,0.75
Net Debt/EBITDA,1.12,0.96,1.87,2.68,3.15,1.64,1.35,0.32,0.33,0.45
Total Debt/EBIT,3.79,2.82,2.88,3.54,3.60,2.52,2.30,1.80,1.03,0.76
Net Debt/EBIT,1.17,1.01,1.97,2.83,3.32,1.70,1.40,0.34,0.34,0.46
EBITDA to Interest Expense,892.34,890.67,1116.25,1511.18,2023.41,2282.88,2409.33,431.45,5266.29,12409.13
EBITDA-CapEx/Interest Expense,851.76,833.20,1058.59,1453.90,1959.69,2187.34,2309.82,417.71,5121.31,12012.44
EBIT to Interest Expense,847.98,843.71,1057.60,1432.45,1922.03,2202.89,2316.87,415.89,5126.94,12159.42
Interest Expense,1,1,1,1,1,1,1,4,1,0
Common Equity/Total Assets,18.29,20.22,18.58,15.16,10.15,15.89,20.75,27.11,31.45,37.74
Long-Term Debt/Equity (%),46.54,40.77,49.43,73.86,82.93,70.08,56.64,48.16,35.45,29.53
Long-Term Debt/Capital (%),55.68,52.24,57.87,68.56,77.20,66.95,57.89,48.79,38.74,32.04
Long-Term Debt/Total Assets (%),24.77,22.86,26.24,33.81,35.56,33.19,28.85,25.92,19.88,17.79
Total Debt/Equity (%),49.23,41.98,50.41,74.62,83.76,71.13,57.10,48.34,35.45,29.53
Total Debt/Capital (%),58.89,53.79,59.01,69.26,77.97,67.94,58.37,48.98,38.74,32.04
Total Debt/Total Assets (%),26.21,23.54,26.75,34.16,35.92,33.68,29.09,26.02,19.88,17.79
Net Debt to Equity,15.24,15.07,34.56,59.62,77.20,48.09,34.79,9.04,11.70,17.72
Net Debt/Capital (%),30.72,29.48,49.68,64.28,76.54,58.90,46.06,15.22,17.26,22.05
EBITDA,635,756,880,1037,1018,1411,1407,1833,2644,3524
EBITDA-CapEx,606,707,834,997,986,1352,1349,1774,2571,3412
Operating Income (Loss),604,716,833,983,967,1361,1353,1767,2574,3453
