,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,2.94,16.64,12.98,10.36,22.68,7.23,10.48,8.42,7.55,4.09
Price/Earnings Average,2.76,15.17,14.62,10.63,17.28,7.92,8.83,7.44,6.86,3.95
Price/Earnings High,3.58,17.20,16.86,12.63,23.60,9.77,11.13,9.49,8.51,5.22
Price/Earnings Low,2.08,12.93,12.33,8.24,12.40,5.73,6.78,3.27,5.32,3.15
Price/Book Value,4.80,4.54,3.77,3.80,9.70,4.46,4.72,3.55,3.36,1.84
Price/Book Value Average,4.50,4.14,4.25,3.90,7.39,4.89,3.97,3.14,3.06,1.78
Price/Book Value High,5.84,4.70,4.90,4.63,10.09,6.04,5.01,4.00,3.80,2.35
Price/Book Value Low,3.40,3.53,3.58,3.02,5.30,3.54,3.05,1.38,2.37,1.42
Price/Tangible Book Value,1.70,1.68,1.35,1.30,2.38,1.54,1.97,1.83,1.92,1.17
Price/Tangible Book Value Average,1.59,1.53,1.52,1.34,1.81,1.69,1.66,1.62,1.75,1.13
Price/Tangible Book Value High,2.07,1.74,1.75,1.59,2.47,2.08,2.09,2.07,2.17,1.49
Price/Tangible Book Value Low,1.20,1.31,1.28,1.03,1.30,1.22,1.27,0.71,1.36,0.90
Price/Sales,1.36,1.36,1.07,0.81,1.18,0.72,1.04,1.07,1.05,0.66
Price/Sales Average,1.27,1.24,1.21,0.84,0.90,0.79,0.88,0.95,0.96,0.64
Price/Sales High,1.65,1.40,1.39,0.99,1.23,0.98,1.11,1.21,1.19,0.84
Price/Sales Low,0.96,1.05,1.02,0.65,0.65,0.57,0.67,0.42,0.74,0.51
Price/Cash Flow,8.75,25.52,-18.42,91.47,15.30,5.09,9.88,6.64,14.63,16.01
Price/Cash Flow Average,8.20,23.26,-20.75,93.81,11.65,5.58,8.33,5.86,13.29,15.45
Price/Cash Flow High,10.64,26.38,-23.93,111.47,15.92,6.89,10.50,7.48,16.50,20.42
Price/Cash Flow Low,6.19,19.83,-17.49,72.71,8.36,4.04,6.39,2.58,10.31,12.32
Price/Free Cash Flow,8.56,22.27,-21.37,58.46,14.68,4.92,9.41,6.45,13.67,13.77
Price/Free Cash Flow Average,8.02,20.30,-24.08,59.95,11.18,5.39,7.93,5.70,12.42,13.29
Price/Free Cash Flow High,10.40,23.02,-27.77,71.25,15.27,6.65,9.99,7.27,15.43,17.56
Price/Free Cash Flow Low,6.05,17.30,-20.30,46.47,8.02,3.90,6.08,2.50,9.64,10.59
EV/Sales,1.43,1.42,1.25,1.06,1.42,0.89,1.16,1.07,1.01,0.73
EV/Sales Average,1.39,1.36,1.46,1.15,1.22,1.00,1.05,0.99,0.98,0.71
EV/Sales High,1.77,1.52,1.64,1.29,1.53,1.19,1.28,1.25,1.21,0.91
EV/Sales Low,1.08,1.18,1.27,0.97,0.98,0.79,0.85,0.47,0.78,0.58
EV/EBITDA,12.74,10.92,8.50,7.82,11.96,6.43,8.44,6.43,5.32,3.37
EV/EBITDA Average,12.43,10.45,9.91,8.48,10.29,7.25,7.63,5.99,5.19,3.27
EV/EBITDA High,15.80,11.72,11.14,9.57,12.90,8.56,9.27,7.55,6.36,4.17
EV/EBITDA Low,9.66,9.05,8.65,7.18,8.27,5.70,6.17,2.81,4.10,2.69
EV/EBIT,13.41,11.53,8.98,8.25,12.59,6.66,8.78,6.67,5.46,3.43
EV/EBIT Average,13.08,11.03,10.46,8.95,10.83,7.51,7.93,6.21,5.33,3.33
EV/EBIT High,16.63,12.37,11.76,10.10,13.58,8.87,9.64,7.83,6.53,4.26
EV/EBIT Low,10.16,9.55,9.13,7.57,8.71,5.90,6.42,2.92,4.21,2.75
Last Price,20.13,21.31,17.98,18.38,33.25,26.04,38.80,44.09,56.65,45.53
High Price,24.47,22.03,23.36,22.40,34.60,35.21,41.22,49.70,63.91,58.09
Low Price,14.23,16.56,17.08,14.61,18.18,20.64,25.10,17.12,39.92,35.03
Enterprise Value,8096,8258,7480,8103,12171,9071,11875,11777,14053,11862
Enterprise Value Average,7899,7901,8718,8793,10469,10226,10734,10974,13709,11507
Enterprise Value High,10039,8863,9801,9925,13128,12074,13038,13837,16810,14698
Enterprise Value Low,6134,6842,7608,7440,8420,8036,8682,5156,10829,9490
