,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.97,0.90,0.65,0.60,0.40,0.79,0.80,1.33,0.90,0.35
Current Ratio,3.11,3.40,3.64,3.88,3.88,4.49,4.37,4.62,3.90,4.33
Quick Ratio,1.12,1.09,0.88,0.86,0.68,1.03,1.03,1.57,1.21,0.57
CFO/Avg Current Liab,0.46,0.17,-0.19,0.03,0.32,0.71,0.52,0.79,0.37,0.22
Common Equity/Total Assets,18.29,20.22,18.58,15.16,10.15,15.89,20.75,27.11,31.45,37.74
Long-Term Debt/Equity (%),46.54,40.77,49.43,73.86,82.93,70.08,56.64,48.16,35.45,29.53
Long-Term Debt/Capital (%),55.68,52.24,57.87,68.56,77.20,66.95,57.89,48.79,38.74,32.04
Long-Term Debt/Total Assets (%),24.77,22.86,26.24,33.81,35.56,33.19,28.85,25.92,19.88,17.79
Total Debt/Equity (%),49.23,41.98,50.41,74.62,83.76,71.13,57.10,48.34,35.45,29.53
Total Debt/Capital (%),58.89,53.79,59.01,69.26,77.97,67.94,58.37,48.98,38.74,32.04
Total Debt/Total Assets (%),26.21,23.54,26.75,34.16,35.92,33.68,29.09,26.02,19.88,17.79
CFO/Total Liabilities,21.57,8.21,-8.27,1.24,11.98,27.07,20.50,31.66,17.12,11.36
CFO/CapEx,30.49,6.34,-7.66,1.74,20.69,24.56,18.54,30.58,13.80,5.93
Altman's Z-Score,2.85,3.13,2.81,2.66,3.16,3.32,3.70,3.89,4.39,4.29
