,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,8929,10462,15758,64362,147088,83258,157808,322146,572370,472561
- Cash & Cash Equivalents,1152,497,596,1766,4002,782,10896,847,1990,3389
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1374,1398,1510,2816,2000,1988,2643,7597,11831,11855
Enterprise Value,5631,7237,12231,60380,141980,77824,149554,318182,562993,471120
Total Capital,4879,5348,5861,8925,10788,14554,17615,26506,28069,22028
Total Debt/Capital (%),28.16,26.15,25.76,31.55,18.54,13.66,15.00,28.66,42.15,53.82
Total Debt / EV,0.24,0.19,0.12,0.05,0.01,0.03,0.02,0.02,0.02,0.03
EV/Sales,1.36,1.55,2.44,8.74,14.62,6.64,13.70,19.08,20.92,17.47
EV/EBITDA,7.66,7.39,11.38,28.43,41.65,19.14,46.34,56.52,50.20,66.16
EV/EBIT,11.35,9.54,13.93,31.17,44.23,20.46,52.55,70.21,56.07,84.48
EV/Cash Flow to Firm,6.67,7.67,10.08,35.05,39.88,20.46,31.09,53.01,60.28,79.65
EV/Free Cash Flow to Firm,5.12,6.79,9.41,31.80,34.19,17.67,28.22,44.62,54.58,60.81
Diluted Market Cap,9346,10810,16666,71403,153399,85869,151911,326043,578994,480391
Diluted Enterprise Value,9568,11711,17580,72453,151397,87075,143658,332793,588835,488857
EV per Share,2.48,3.32,5.68,25.80,58.57,32.11,58.24,128.30,224.66,191.04
TTM Sales,4130,4682,5010,6910,9714,11716,10918,16675,26914,26974
TTM EBITDA,735,979,1075,2124,3409,4066,3227,5630,11215,7121
TTM Operating Income,496,759,878,1937,3210,3804,2846,4532,10041,5577
TTM Cash Flow to Firm,844,944,1214,1723,3560,3805,4810,6003,9340,5915
TTM Free Cash Flow to Firm,1099,1067,1300,1899,4153,4405,5299,7131,10316,7748
