,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,360,374,435,495,598,306,-393,526,749,700
+ Depreciation & Amortization,190,204,200,269,291,316,337,399,490,569
+ Non-Cash Items,6,11,-5,-17,-6,40,-37,-28,123,114
+ Stock-Based Compensation,32,38,38,37,38,43,50,55,55,63
+ Deferred Income Taxes,-10,-10,-29,-18,-44,-2,-87,67,9,88
+ Asset Impairment Charge,17,0,15,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-34,-18,-30,-36,0,0,0,-149,59,-37
+ Chg in Non-Cash Work Cap,10,27,113,37,-67,10,407,49,-26,-626
+ (Inc) Dec in Accts Receiv,-2,-28,-27,-56,-1,-37,-61,-94,-66,-139
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,-4,-5,11,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Other,17,60,129,93,-66,47,468,143,40,-487
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,566,616,742,785,816,672,314,946,1335,757
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-83,-86,-146,-173,-218,-322,-400,-421,-469,-624
+ Acq of Fixed Prod Assets,-83,-86,-146,-173,-218,-322,-400,-421,-469,-624
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,-11,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,-11,0,0,0,0,0,0
+ Net Cash From Acq & Div,-50,-343,-2,-1792,-140,-145,-298,-71,-2934,-335
+ Cash from Divestitures,48,1,3,0,0,0,0,0,2,99
+ Cash for Acq of Subs,-98,-343,-4,-1792,-140,-145,-298,-71,-2936,-434
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,0,0,7,9,6,0,0,5,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-134,-429,-148,-1969,-349,-461,-697,-493,-3398,-959
+ Dividends Paid,-107,-121,-138,-158,-187,-188,-189,-189,-190,-191
+ Net Cash From Debt,-282,90,-331,1298,30,-65,747,998,597,249
+ Cash From Debt,-267,380,0,1648,352,995,998,1123,1697,749
+ Repayments of Debt,-15,-290,-331,-350,-322,-1059,-252,-126,-1100,-500
+ Cash (Repurchase) of Equity,-12,-302,-196,0,-77,0,0,0,-70,0
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-12,-302,-196,0,-77,0,0,0,-70,0
+ Other Financing Activities,68,50,53,47,-29,-58,0,3,281,216
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-333,-283,-612,1188,-264,-311,558,811,618,274
Effect of Foreign Exchange Rates,-10,-11,-17,33,4,-12,4,19,-14,-11
Net Changes in Cash,100,-96,-18,3,203,-100,174,1264,-1446,71
EBITDA,802,842,894,1087,1116,764,2,1076,1628,1625
EBITDA Margin (%),34.79,34.58,33.56,34.55,33.18,22.39,0.05,26.07,33.06,31.72
Net Cash Paid for Acquisitions,50,343,2,1792,140,145,298,71,2934,335
Free Cash Flow,483,530,596,611,598,350,-86,525,866,133
Free Cash Flow to Firm,528,574,639,674,672,439,0,634,981,270
Free Cash Flow to Equity,201,620,265,1909,628,286,661,1523,1463,382
Free Cash Flow per Basic Share,3.99,4.37,5.02,5.12,4.98,2.91,-0.71,4.32,7.10,1.08
Price/Free Cash Flow,13.21,14.34,15.35,14.95,13.85,11.34,23.76,17.17,19.98,17.35
Cash Flow to Net Income,1.61,1.68,1.73,1.60,1.39,2.24,-0.79,1.82,1.79,1.09
