,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.41,0.09,0.05,1.00,0.88,1.27,0.63,1.07,1.37,1.28
Current Ratio,2.08,1.74,1.73,2.45,2.14,3.23,2.43,2.72,2.52,2.46
Quick Ratio,0.94,0.53,0.58,1.49,1.19,1.67,0.99,1.48,1.66,1.57
CFO/Avg Current Liab,1.49,1.12,0.68,0.87,1.01,0.92,0.45,0.91,1.66,0.84
Common Equity/Total Assets,4.50,0.42,-26.30,-43.90,-39.04,-28.65,-29.70,-27.34,-15.02,-7.33
Long-Term Debt/Equity (%),78.60,79.62,154.43,159.82,103.60,63.59,56.29,51.84,39.44,38.53
Long-Term Debt/Capital (%),71.36,76.56,150.32,519.12,625.16,163.52,167.77,144.78,80.52,59.19
Long-Term Debt/Total Assets (%),32.11,31.45,42.47,39.65,31.37,26.06,24.07,22.96,18.90,18.76
Total Debt/Equity (%),79.80,81.68,159.49,173.13,116.12,63.69,56.32,52.02,41.05,42.70
Total Debt/Capital (%),72.45,78.54,155.25,562.35,700.69,163.77,167.85,145.29,83.82,65.60
Total Debt/Total Assets (%),32.60,32.26,43.86,42.95,35.16,26.10,24.08,23.04,19.68,20.79
CFO/Total Liabilities,16.19,15.83,9.54,13.29,18.00,15.33,6.34,12.85,30.86,19.60
CFO/CapEx,1.15,0.78,0.51,1.33,3.32,1.87,0.56,1.54,3.65,1.48
Altman's Z-Score,1.41,0.92,-0.76,0.08,1.02,0.96,0.61,1.26,2.52,2.26
