,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,39101,24500,8435,19060,27454,15171,18878,38681,60640,54340
- Cash & Cash Equivalents,1985,464,224,4245,4447,4217,2020,3657,8068,8146
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,5013,4938,4980,3206,3319,7890,8150,8494,9039,9316
+ Total Debt,20706,18970,20428,16027,13117,11141,9826,9711,9450,10620
Enterprise Value,62835,47944,33619,34048,39443,29985,34834,53229,71061,66130
Total Capital,28578,24153,13158,2850,1872,6803,5854,6684,11274,16190
Total Debt/Capital (%),72.45,78.54,155.25,562.35,700.69,163.77,167.85,145.29,83.82,65.60
Total Debt / EV,0.33,0.40,0.61,0.47,0.33,0.37,0.28,0.18,0.13,0.16
EV/Sales,3.00,2.24,2.12,2.30,2.40,1.61,2.42,3.75,3.11,2.90
EV/EBITDA,7.71,9.67,0,0,7.49,4.76,16.70,15.24,6.91,7.30
EV/EBIT,11.74,43.70,0,0,11.10,6.60,51.68,27.10,8.58,9.40
EV/Cash Flow to Firm,9.75,7.11,8.90,7.46,7.53,6.70,32.60,16.13,8.73,12.00
EV/Free Cash Flow to Firm,5.36,3.43,3.32,4.61,5.93,4.58,9.36,10.12,6.93,7.37
Diluted Market Cap,37896,24500,7325,17384,27568,15265,18878,38760,61681,55138
Diluted Enterprise Value,61630,47944,32509,32372,39557,30079,34834,53308,72102,66928
EV per Share,60.54,46.14,26.98,23.56,27.24,20.69,24.01,36.51,48.77,46.24
TTM Sales,20921,21438,15877,14830,16403,18628,14402,14198,22845,22780
TTM EBITDA,8148,4960,-9924,-831,5266,6300,2086,3492,10284,9054
TTM Operating Income,5351,1097,-13421,-3441,3552,4546,674,1964,8286,7035
TTM Cash Flow to Firm,6442,6742,3776,4565,5239,4474,1069,3301,8136,5510
TTM Free Cash Flow to Firm,11728,13957,10129,7378,6649,6542,3721,5262,10251,8979
