,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,131,132,160,156,150,139,131,128,129,169
Diluted Weighted Avg Shares,138,132,138,157,153,139,134,129,129,164
Basic Weighted Avg Shares,138,131,137,157,152,139,134,129,129,163
Revenue per Share,33.04,34.14,34.22,33.76,37.00,42.80,46.07,46.28,46.57,49.28
EBITDA per Share,1.48,1.52,1.28,1.28,1.29,1.29,2.24,2.49,2.52,2.66
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",7.87,7.56,7.30,7.87,8.77,13.32,13.84,9.99,13.88,11.61
Basic EPS from Cont Ops,8.26,8.14,7.89,8.38,9.25,13.85,14.35,10.52,14.45,12.20
"Diluted EPS, GAAP",7.87,7.51,7.26,7.84,8.75,13.32,13.83,9.98,13.86,11.55
Diluted EPS from Cont Ops,8.26,8.09,7.85,8.36,9.23,13.85,14.35,10.51,14.43,12.14
Dividend per Share,3.04,3.37,3.34,3.34,3.48,4.21,4.61,4.95,5.04,5.40
Cash Flow per Share,6.76,8.39,12.74,7.54,18.27,15.09,17.54,6.13,21.10,28.03
Free Cash Flow per Basic Share,5.82,7.83,12.14,6.86,17.75,14.38,16.22,4.79,19.94,26.71
Cash & Equivalents per Share,59.43,127.86,132.89,46.33,51.91,87.36,72.39,200.46,339.23,175.13
Book Value per Share,134.94,142.93,146.48,156.73,167.80,185.87,208.99,221.19,239.34,230.76
Tangible Book Value per Share,52.33,57.02,63.98,67.64,68.99,69.23,75.40,80.50,89.80,86.30
