,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,15183,16847,19569,24431,25663,19562,22121,16122,19713,24555
- Cash & Cash Equivalents,3224,7761,8962,6321,6500,9711,8623,25217,43210,26476
+ Preferred Equity and Hybrid Capital,882,1232,1232,1232,1232,1232,1250,1250,1750,2011
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,5369,9200,12786,9657,8317,12843,7049,4442,3532,7519
Enterprise Value,13678,10361,12381,28084,27420,21537,20968,-3909,-18661,4440
Total Capital,23863,29343,37390,35366,34732,39820,35586,34073,36082,48591
Total Debt/Capital (%),22.50,31.35,34.20,27.31,23.94,32.25,19.81,13.04,9.79,15.47
Total Debt / EV,0.39,0.89,1.03,0.34,0.30,0.60,0.34,-1.14,-0.19,1.69
EV/Sales,3.00,2.32,2.64,5.30,4.87,3.63,3.39,0,0,0.55
EV/EBITDA,67.13,52.13,70.61,140.01,139.10,120.31,69.59,0,0,10.23
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,18.38,11.37,8.09,30.82,10.76,12.76,11.71,0,0,1.04
EV/Free Cash Flow to Firm,15.66,10.53,7.68,27.56,10.44,12.07,10.65,0,0,0.99
Diluted Market Cap,16034,16788,16867,24607,26085,19562,22781,16170,19731,23794
Diluted Enterprise Value,19060,19458,21922,29175,29133,23926,22456,-3355,-18196,6848
EV per Share,104.80,78.31,77.60,179.82,182.70,155.49,160.59,0,0,26.23
TTM Sales,4555,4472,4682,5296,5632,5928,6192,5955,5992,8043
TTM EBITDA,204,199,175,201,197,179,301,320,324,434
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,744,911,1531,911,2548,1687,1790,540,2629,4249
TTM Free Cash Flow to Firm,874,984,1613,1019,2627,1785,1968,712,2778,4464
