,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),6.49,5.42,4.72,5.16,5.38,7.25,7.01,4.62,6.04,5.43
Return on Assets (%),1.35,1.17,0.98,1.07,1.16,1.61,1.61,1.03,1.25,1.12
Return on Capital (%),4.11,3.30,2.60,2.87,3.35,4.07,3.61,3.17,5.05,3.94
Return on Invested Capital (%),0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
EBITDA Margin (%),4.47,4.44,3.75,3.79,3.50,3.02,4.87,5.38,5.41,5.40
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Incremental Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Pretax Margin (%),37.71,35.53,35.77,38.87,41.26,42.31,41.14,29.72,40.98,32.47
Profit Margin (%),25.00,23.84,23.06,24.83,25.00,32.35,31.16,22.72,31.02,24.76
Net Income to Common Margin (%),23.81,22.14,21.32,23.30,23.71,31.13,30.03,21.58,29.80,23.56
Effective Tax Rate (%),33.71,32.89,35.53,36.11,39.40,23.53,24.27,23.53,24.29,23.72
Dvd Payout Ratio (%),33.63,36.91,37.56,35.81,34.25,27.65,29.58,44.22,32.23,41.39
Sustainable Growth Rate (%),4.31,3.42,2.95,3.31,3.54,5.24,4.94,2.58,4.09,3.18
