,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),16.22,14.37,12.80,11.15,14.06,12.69,11.86,15.43,10.62,10.51
Return on Assets (%),1.35,1.26,1.17,1.08,1.43,1.39,1.35,1.71,1.11,1.08
Return on Capital (%),5.36,4.55,3.87,3.29,3.88,2.92,2.09,6.53,6.13,4.01
Return on Invested Capital (%),0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
EBITDA Margin (%),7.16,6.43,7.15,7.87,6.84,6.59,7.38,8.86,9.27,3.08
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Incremental Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Pretax Margin (%),34.77,36.51,36.17,34.65,33.62,37.52,36.35,20.29,36.52,35.39
Profit Margin (%),26.36,27.21,26.97,25.74,32.69,30.94,30.12,44.48,29.65,28.61
Net Income to Common Margin (%),24.80,25.67,25.49,24.32,31.25,29.56,28.79,43.12,28.43,27.19
Effective Tax Rate (%),24.08,25.06,24.77,24.14,1.86,16.83,16.39,12.42,18.07,18.20
Dvd Payout Ratio (%),22.56,24.92,26.09,27.39,24.34,31.06,36.23,70.34,37.09,40.64
Sustainable Growth Rate (%),12.56,10.79,9.46,8.10,10.64,8.75,7.56,4.58,6.68,6.24
