,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,8.12,8.38,8.86,9.38,10.03,10.89,10.95,10.62,9.48,10.10
Long-Term Debt/Equity (%),83.50,104.75,114.70,112.31,124.17,120.20,122.13,68.83,55.24,128.16
Long-Term Debt/Capital (%),52.96,57.67,61.49,59.53,60.51,57.78,57.10,42.86,36.75,51.04
Long-Term Debt/Total Assets (%),11.50,13.99,14.71,14.39,15.52,15.02,14.69,7.97,5.51,10.54
Total Debt/Equity (%),94.83,115.59,114.73,112.95,124.80,120.80,122.78,68.83,55.24,128.16
Total Debt/Capital (%),60.14,63.64,61.50,59.87,60.82,58.07,57.40,42.86,36.75,51.04
Total Debt/Total Assets (%),13.06,15.43,14.72,14.47,15.60,15.09,14.77,7.97,5.51,10.54
CFO/Total Liabilities,2.01,1.86,1.76,1.14,1.71,2.34,2.04,1.13,1.43,1.78
CFO/CapEx,0,0,0,0,0,0,0,0,0,0
Altman's Z-Score,0.25,0.25,0.25,0.27,0.30,0.29,0.31,0.27,0.26,0.25
