,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,533,523,504,485,473,457,433,424,420,401
Diluted Weighted Avg Shares,532,537,521,500,486,470,448,427,426,412
Basic Weighted Avg Shares,528,529,514,494,481,467,447,427,426,412
Revenue per Share,30.33,29.06,29.62,30.69,33.95,36.69,39.88,39.58,44.92,51.25
EBITDA per Share,2.17,1.87,2.12,2.41,2.32,2.42,2.94,3.51,4.16,1.58
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",7.52,7.46,7.55,7.47,10.61,10.85,11.48,17.07,12.77,13.93
Basic EPS from Cont Ops,8.01,7.95,8.06,8.07,11.20,11.45,12.12,7.03,13.44,14.84
"Diluted EPS, GAAP",7.46,7.35,7.45,7.38,10.50,10.78,11.46,17.07,12.77,13.93
Diluted EPS from Cont Ops,7.95,7.83,7.95,7.97,11.09,11.37,12.09,7.03,13.44,14.84
Dividend per Share,2.17,2.33,2.45,2.57,3.12,3.93,4.77,5.17,5.37,6.53
Cash Flow per Share,10.52,10.50,10.69,7.36,11.85,16.79,16.47,10.91,16.93,22.05
Free Cash Flow per Basic Share,10.52,10.50,10.69,7.36,11.85,16.79,16.47,10.91,16.93,22.05
Cash & Equivalents per Share,121.55,153.68,179.31,187.00,193.37,174.81,225.49,423.76,509.02,195.82
Book Value per Share,48.82,55.27,63.00,70.88,80.74,91.09,103.76,116.97,126.05,140.36
Tangible Book Value per Share,61.55,67.16,69.26,74.36,77.34,80.02,88.84,102.82,102.36,78.31
