,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,10.31,12.39,12.73,15.67,13.60,10.64,13.94,8.61,15.74,11.34
Price/Earnings Average,9.39,11.35,12.31,12.09,12.01,13.16,11.80,6.95,14.60,12.36
Price/Earnings High,10.42,12.52,13.31,15.88,13.89,15.08,14.09,9.45,17.04,16.38
Price/Earnings Low,7.84,10.19,10.84,10.37,10.72,10.00,10.00,4.65,11.09,10.30
Price/Book Value,1.59,1.67,1.53,1.65,1.79,1.27,1.54,1.26,1.59,1.13
Price/Book Value Average,1.45,1.53,1.48,1.27,1.58,1.57,1.31,1.01,1.48,1.23
Price/Book Value High,1.60,1.69,1.60,1.67,1.82,1.80,1.56,1.38,1.73,1.63
Price/Book Value Low,1.21,1.38,1.30,1.09,1.41,1.19,1.11,0.68,1.12,1.02
Price/Tangible Book Value,1.26,1.38,1.39,1.57,1.87,1.44,1.80,1.43,1.96,2.02
Price/Tangible Book Value Average,1.15,1.26,1.34,1.21,1.65,1.78,1.53,1.15,1.82,2.20
Price/Tangible Book Value High,1.27,1.39,1.45,1.59,1.90,2.04,1.82,1.57,2.13,2.91
Price/Tangible Book Value Low,0.96,1.13,1.18,1.04,1.47,1.36,1.29,0.77,1.38,1.83
Price/Sales,2.56,3.18,3.24,3.81,4.25,3.14,4.01,3.71,4.47,3.08
Price/Sales Average,2.33,2.91,3.14,2.94,3.75,3.89,3.40,3.00,4.15,3.36
Price/Sales High,2.58,3.22,3.39,3.86,4.34,4.46,4.06,4.07,4.84,4.45
Price/Sales Low,1.94,2.62,2.76,2.52,3.35,2.96,2.88,2.01,3.15,2.80
Price/Cash Flow,7.37,8.80,8.99,15.89,12.18,6.87,9.71,13.46,11.87,7.16
Price/Cash Flow Average,6.71,8.06,8.69,12.26,10.75,8.50,8.23,10.87,11.01,7.81
Price/Cash Flow High,7.45,8.90,9.40,16.11,12.43,9.74,9.82,14.78,12.85,10.35
Price/Cash Flow Low,5.60,7.24,7.65,10.52,9.59,6.46,6.97,7.28,8.36,6.51
Price/Free Cash Flow,7.42,8.93,9.11,16.09,12.30,6.92,9.74,13.46,11.87,7.16
Price/Free Cash Flow Average,6.76,8.18,8.81,12.41,10.87,8.56,8.24,10.87,11.01,7.81
Price/Free Cash Flow High,7.50,9.03,9.53,16.31,12.56,9.81,9.84,14.78,12.85,10.35
Price/Free Cash Flow Low,5.65,7.35,7.76,10.65,9.69,6.50,6.99,7.28,8.36,6.51
EV/Sales,1.25,1.48,0.79,1.33,2.22,1.78,1.81,0,0,2.06
EV/Sales Average,4.06,4.09,4.35,4.44,5.26,6.22,5.09,0,1.40,4.42
EV/Sales High,4.32,4.39,4.60,5.35,5.83,6.77,5.73,0.79,2.09,5.49
EV/Sales Low,3.67,3.80,3.98,4.03,4.86,5.30,4.59,0,0.42,3.88
EV/EBITDA,17.48,23.02,11.11,16.93,32.45,27.09,24.53,0,0,66.92
EV/EBITDA Average,56.68,63.70,60.90,56.44,76.89,94.32,69.05,-3.16,15.15,143.50
EV/EBITDA High,60.29,68.34,64.41,67.96,85.30,102.75,77.71,8.92,22.53,177.99
EV/EBITDA Low,51.27,59.13,55.75,51.22,71.06,80.43,62.26,-14.24,4.53,125.87
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,77.51,92.42,96.10,116.96,144.29,115.37,160.02,146.89,201.00,157.94
High Price,78.36,93.45,100.52,118.57,147.28,163.59,161.79,161.25,217.60,228.14
Low Price,58.96,76.06,81.84,77.40,113.66,108.45,114.85,79.41,141.60,143.52
Enterprise Value,20033,22743,12088,20194,36244,30580,32262,-80085,-98555,43563
Enterprise Value Average,64958,62934,66264,67336,85885,106484,90807,-4731,26869,93419
Enterprise Value High,69093,67516,70076,81078,95276,116006,102191,13358,39953,115872
Enterprise Value Low,58753,58421,60661,61111,79374,90807,81866,-21318,8033,81940
