,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,5081,5158,6939,7722,1979,8394,7842,7264,5893,6552
+ Depreciation & Amortization,1286,2092,2108,2105,1955,1946,2206,3601,3398,3417
+ Non-Cash Items,317,184,-684,526,-667,334,-167,-152,1164,485
+ Stock-Based Compensation,403,408,322,311,329,311,308,330,341,401
+ Deferred Income Taxes,-189,-108,-607,183,-1330,-363,-289,-287,-453,-1198
+ Asset Impairment Charge,19,97,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,84,-213,-399,32,334,386,-186,-195,1276,1282
+ Chg in Non-Cash Work Cap,-393,1121,714,1,7910,622,-731,-216,-1194,-733
+ (Inc) Dec in Accts Receiv,-38,136,-420,-214,-58,-378,-504,-427,-429,-746
+ (Inc) Dec in Inventories,-7,327,481,-80,133,-3,-66,-215,-165,-742
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-510,302,497,-345,7628,-246,-567,-686,-719,-264
+ Inc (Dec) in Other,162,356,156,640,207,1249,406,1112,119,1019
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,6291,8555,9077,10354,11177,11296,9150,10497,9261,9721
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,20,3,274,78,11,0,0,0,0,0
+ Disp of Fixed Prod Assets,20,3,274,78,11,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-693,-1003,-649,-837,-664,-738,-618,-608,-880,-936
+ Acq of Fixed Prod Assets,-693,-718,-594,-738,-664,-738,-618,-608,-880,-936
+ Acq of Intangible Assets,0,-285,-55,-99,0,0,0,0,0,0
+ Net Change in LT Investment,2248,-4982,-4421,-7677,-3193,15027,19996,-1499,4334,-1369
+ Dec in LT Investment,24213,20896,21556,20417,30414,33768,29390,6978,13234,1218
+ Inc in LT Investment,-21965,-25878,-25977,-28094,-33607,-18741,-9394,-8477,-8900,-2587
+ Net Cash From Acq & Div,-9434,-165,-359,0,-19,155,-13617,-3219,-2686,-3727
+ Cash from Divestitures,0,0,0,0,0,195,0,0,0,130
+ Cash for Acq of Subs,-9434,-165,-359,0,-19,-40,-13617,-3219,-2686,-3857
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-610,395,-392,-222,-159,-105,-52,-75,-35,-12
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-8469,-5752,-5547,-8658,-4024,14339,5709,-5401,733,-6044
+ Dividends Paid,-1415,-1851,-2396,-2998,-3365,-3507,-3509,-3755,-4013,-4196
+ Net Cash From Debt,4683,-1129,1065,3593,71,-1121,-4514,2464,795,6919
+ Cash From Debt,8054,4476,3465,7318,4476,0,0,8914,4945,6919
+ Repayments of Debt,-3371,-5605,-2400,-3725,-4405,-1121,-4514,-6450,-4150,0
+ Cash (Repurchase) of Equity,-536,48,-1785,-2910,-3160,-17794,-7702,-3486,-4975,-6360
+ Increase in Capital Stock,296,186,82,55,0,0,0,0,0,0
+ Decrease in Capital Stock,-832,-138,-1867,-2965,-3160,-17794,-7702,-3486,-4975,-6360
+ Other Financing Activities,-6,55,-1,-284,-140,-68,-42,-90,-78,-400
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,2726,-2877,-3117,-2599,-6594,-22490,-15767,-4867,-8271,-4037
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,548,-74,413,-903,559,3145,-908,229,1723,-360
EBITDA,7153,8283,10578,11899,11928,12209,11880,12740,12542,12983
EBITDA Margin (%),38.30,41.28,48.83,51.76,52.20,51.41,50.85,50.11,48.28,49.32
Net Cash Paid for Acquisitions,9434,165,359,0,19,-155,13617,3219,2686,3727
Free Cash Flow,5598,7552,8428,9517,10513,10558,8532,9889,8381,8785
Free Cash Flow to Firm,6584,8541,9380,10579,10782,11782,9638,11016,9434,10039
Free Cash Flow to Equity,10301,6711,9822,13287,10595,9437,4018,12353,9176,15704
Free Cash Flow per Basic Share,7.43,9.95,11.12,12.72,14.38,15.97,14.10,16.88,14.70,16.33
Price/Free Cash Flow,12.65,12.94,12.86,9.85,10.79,10.54,14.98,12.07,12.80,13.33
Cash Flow to Net Income,1.24,1.66,1.31,1.34,5.65,1.35,1.17,1.45,1.57,1.48
