,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,25013,25373,29645,29750,16889,22204,20026,24371,14400
- Cash & Cash Equivalents,2319,11828,12325,9321,11602,9396,12147,11524,8337,10294
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,734,734,734,734
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,24321,27460,24344,20147,20799,23996,19866,15775,14507,14191
Enterprise Value,21781,39062,34265,35376,34474,25427,24746,17542,25992,14152
Total Capital,24321,28540,27638,25478,27609,32983,32718,27131,29487,31642
Total Debt/Capital (%),100.00,96.22,88.08,79.08,75.33,72.75,60.72,58.14,49.20,44.85
Total Debt / EV,1.12,0.70,0.71,0.57,0.60,0.94,0.80,0.90,0.56,1.00
EV/Sales,1.97,4.23,3.52,3.22,2.79,1.91,1.86,1.57,2.55,1.21
EV/EBITDA,209.43,298.18,196.93,161.54,135.73,84.20,67.43,45.80,66.65,33.78
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,4.18,8.20,6.26,5.86,4.25,3.21,3.42,2.83,4.12,2.56
EV/Free Cash Flow to Firm,4.18,8.20,6.26,5.86,4.25,3.21,3.42,2.83,4.12,2.56
Diluted Market Cap,0,22728,25424,30159,30876,17552,24280,20259,26336,15885
Diluted Enterprise Value,22002,38360,37443,40985,40073,32152,32733,25244,33240,20516
EV per Share,26.23,46.85,41.09,43.28,44.74,35.38,40.18,30.04,49.34,32.29
TTM Sales,11071,9230,9747,10972,12367,13284,13312,11162,10192,11674
TTM EBITDA,104,131,174,219,254,302,367,383,390,419
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,5212,4766,5472,6036,8106,7910,7233,6204,6307,5536
TTM Free Cash Flow to Firm,5212,4766,5472,6036,8106,7910,7233,6204,6307,5536
