,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,100160,97817,72051,63339,74733,96504,124016,69779,119983,177453
+ Sales & Services Revenue,100160,97817,72051,63339,74733,96504,124016,69779,119983,177453
- Cost of Revenue,88978,85601,57907,51310,61444,88556,113881,69108,113372,154886
+ Cost of Goods & Services,88978,85601,57907,51310,61444,88556,113881,69108,113372,154886
Gross Profit,11182,12216,14144,12029,13289,7948,10135,671,6611,22567
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,7851,8450,9659,9546,9956,2975,4226,3378,3258,3597
"+ Selling, General & Admin",1248,1375,1576,1605,1743,2418,3475,2710,2537,2772
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,6603,7075,8083,7941,8213,557,751,668,721,825
Operating Income (Loss),3331,3766,4485,2483,3333,4973,5909,-2707,3353,18970
- Non-Operating (Income) Loss,85,-69,111,661,-11,405,1580,10905,536,-1499
"+ Interest Expense, Net",170,209,312,550,598,916,1207,1356,1469,974
+ Interest Expense,179,216,318,556,625,1003,1247,1365,1483,1195
- Interest Income,9,7,6,6,27,87,40,9,14,221
+ Other Non-Op (Income) Loss,-85,-278,-201,111,-609,-511,373,9549,-933,-2473
Pretax Income,3246,3835,4374,1822,3344,4568,4329,-13612,2817,20469
- Income Tax Expense (Benefit),1113,1280,1506,609,-460,962,1074,-2337,264,4491
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2133,2555,2868,1213,3804,3606,3255,-11275,2553,15978
- Net Extraordinary Losses (Gains),42,62,32,78,744,1652,1236,-1507,-5922,2996
+ Discontinued Operations,0,0,0,0,0,673,806,1205,8448,72
+ Extraord. & Accounting Changes,42,62,32,78,744,979,430,-2712,-14370,2924
Income (Loss) Incl. MI,2091,2493,2836,1135,3060,1954,2019,-9768,8475,12982
- Minority Interest,-21,-31,-16,-39,-372,-826,-618,151,-1263,-1534
"Net Income, GAAP",2112,2524,2852,1174,3432,2780,2637,-9919,9738,14516
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2112,2524,2852,1174,3432,2780,2637,-9919,9738,14516
Basic Weighted Avg Shares,630,570,538,528,507,518,659,649,634,512
"Basic EPS, GAAP",3.35,4.43,5.30,2.22,6.77,5.37,4.00,-15.28,15.36,28.35
Basic EPS from Cont Ops,3.39,4.48,5.33,2.30,7.50,6.96,4.94,-17.37,4.03,31.21
Diluted Weighted Avg Shares,634,574,542,530,512,526,664,649,638,516
"Diluted EPS, GAAP",3.33,4.40,5.26,2.22,6.70,5.29,3.97,-15.28,15.26,28.13
Diluted EPS from Cont Ops,3.36,4.45,5.29,2.29,7.43,6.86,4.90,-17.37,4.00,30.97
EBITDA,4551,5092,6131,4484,5447,7463,9547,668,6717,22185
EBITDA Margin (%),4.54,5.21,8.51,7.08,7.29,7.73,7.70,0.96,5.60,12.50
EBITA,3331,3766,4485,2483,3333,4973,5909,-2707,3353,18970
EBIT,3331,3766,4485,2483,3333,4973,5909,-2707,3353,18970
Gross Margin (%),11.16,12.49,19.63,18.99,17.78,8.24,8.17,0.96,5.51,12.72
Operating Margin (%),3.33,3.85,6.22,3.92,4.46,5.15,4.76,-3.88,2.79,10.69
Profit Margin (%),2.11,2.58,3.96,1.85,4.59,2.88,2.13,-14.21,8.12,8.18
Sales per Employee,3353759,2157411,1585629,1424629,1706233,1599072,2036053,1205164,6778701,9969270
Dividend per Share,0.77,0.92,1.14,1.36,1.52,1.84,2.12,2.33,2.34,2.50
Depreciation Expense,1220,1326,1646,2001,2114,2490,3638,3375,3364,3215
