,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,12354,12919,12554,12075,12033,12337,12574,12246,13676,15670
+ Sales & Services Revenue,12354,12919,12554,12075,12033,12337,12574,12246,13676,15670
- Cost of Revenue,7191,7807,7060,6357,5928,6100,5808,5097,6008,7985
+ Cost of Goods & Services,7191,7807,7060,6357,5928,6100,5808,5097,6008,7985
Gross Profit,5163,5112,5494,5718,6105,6237,6766,7149,7668,7685
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2919,2948,3067,3247,3496,3704,4090,4495,4842,5061
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,2919,2948,3067,3247,3496,3704,4090,4495,4842,5061
Operating Income (Loss),2244,2164,2427,2471,2609,2533,2676,2654,2826,2624
- Non-Operating (Income) Loss,706,504,629,528,612,750,940,1420,1443,526
"+ Interest Expense, Net",719,591,653,696,729,819,991,1019,905,852
+ Interest Expense,719,591,653,696,729,819,991,1019,919,951
- Interest Income,0,0,0,0,0,0,0,0,14,99
+ Other Non-Op (Income) Loss,-13,-87,-24,-168,-117,-69,-51,401,538,-326
Pretax Income,1538,1660,1798,1943,1997,1783,1736,1234,1383,2098
- Income Tax Expense (Benefit),476,568,605,698,472,401,296,90,190,498
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1062,1092,1193,1245,1525,1382,1440,1144,1193,1600
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,194,86,-306,-120
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,194,86,-306,-120
Income (Loss) Incl. MI,1062,1092,1193,1245,1525,1382,1246,1058,1499,1720
- Minority Interest,0,0,0,0,0,0,-97,-43,153,60
"Net Income, GAAP",1062,1092,1193,1245,1525,1382,1343,1101,1346,1660
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1062,1092,1193,1245,1525,1382,1343,1101,1346,1660
Basic Weighted Avg Shares,293,293,293,300,307,312,329,335,348,355
"Basic EPS, GAAP",3.63,3.73,4.07,4.14,4.97,4.43,4.09,3.29,3.86,4.68
Basic EPS from Cont Ops,3.63,3.73,4.07,4.14,4.97,4.43,4.38,3.42,3.42,4.51
Diluted Weighted Avg Shares,294,294,294,302,309,313,330,336,349,356
"Diluted EPS, GAAP",3.61,3.71,4.05,4.12,4.94,4.42,4.08,3.28,3.85,4.67
Diluted EPS from Cont Ops,3.61,3.71,4.05,4.12,4.94,4.42,4.37,3.41,3.41,4.50
EBITDA,3268,3235,3557,3687,3950,3971,4360,4574,4858,4680
EBITDA Margin (%),26.45,25.04,28.33,30.53,32.83,32.19,34.67,37.35,35.52,29.87
EBITA,2244,2164,2427,2471,2609,2533,2676,2654,2826,2624
EBIT,2244,2164,2427,2471,2609,2533,2676,2654,2826,2624
Gross Margin (%),41.79,39.57,43.76,47.35,50.74,50.56,53.81,58.38,56.07,49.04
Operating Margin (%),18.16,16.75,19.33,20.46,21.68,20.53,21.28,21.67,20.66,16.75
Profit Margin (%),8.60,8.45,9.50,10.31,12.67,11.20,10.68,8.99,9.84,10.59
Sales per Employee,843392,884802,937355,807152,771791,805971,844459,870301,985942,1094350
Dividend per Share,2.46,2.52,2.50,2.54,2.61,2.70,2.81,2.91,2.96,3.07
Depreciation Expense,1024,1071,1130,1216,1341,1438,1684,1920,2032,2056
