,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,15743,17179,13936,12251,14875,6572,8128,7961,10704,8182
- Cash & Cash Equivalents,1915,1918,2215,2070,2518,1805,1701,1710,2147,1434
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,4011,4011,4011,4011
+ Minority/Non Controlling Interest,585,794,810,108,260,357,839,659,1183,1629
+ Total Debt,5806,6739,7510,6506,6876,7635,8315,8797,9421,8078
Enterprise Value,20111,22488,19723,16795,19493,12759,10781,10804,23172,20465
Total Capital,9955,11574,12858,11545,12722,13975,19196,19664,21897,21349
Total Debt/Capital (%),58.32,58.22,58.41,56.35,54.04,54.63,43.32,44.73,43.02,37.84
Total Debt / EV,0.29,0.30,0.38,0.39,0.35,0.60,0.77,0.81,0.41,0.39
EV/Sales,4.33,4.37,3.85,3.55,3.78,2.40,1.76,1.76,3.36,3.38
EV/EBITDA,16.60,16.46,13.58,13.15,13.98,8.60,6.50,7.12,12.02,13.34
EV/EBIT,17.90,17.61,14.52,14.28,15.26,9.51,7.28,8.22,13.45,15.28
EV/Cash Flow to Firm,22.27,16.66,15.84,85.46,13.46,13.94,8.84,8.14,20.10,26.95
EV/Free Cash Flow to Firm,20.29,15.17,14.40,48.79,12.50,12.54,8.02,7.49,18.37,21.49
Diluted Market Cap,15747,16911,13966,12224,14978,6827,7898,8020,10813,8257
Diluted Enterprise Value,20223,22526,20072,16767,19595,13014,19362,19776,23281,20540
EV per Share,46.43,52.31,47.24,41.59,47.88,32.13,23.78,23.53,50.24,45.00
TTM Sales,4645,5147,5123,4734,5160,5314,6117,6146,6895,6049
TTM EBITDA,1212,1366,1452,1278,1394,1484,1659,1517,1928,1534
TTM Operating Income,1123,1277,1358,1176,1277,1342,1481,1314,1722,1339
TTM Cash Flow to Firm,903,1349,1245,197,1448,915,1220,1328,1153,759
TTM Free Cash Flow to Firm,991,1483,1370,344,1559,1018,1344,1443,1261,952
