,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.54,0.58,0.31,0.20,0.17,0.14,0.96,1.38,1.08,2.14
Current Ratio,1.35,1.43,1.23,1.15,1.13,1.08,1.96,0.24,1.13,2.14
Quick Ratio,0.94,0.95,0.47,0.33,0.28,0.21,0.97,1.40,1.13,3.65
CFO/Avg Current Liab,0.24,0.32,0.18,0.01,0.11,0.06,0.09,0.13,0.22,0.52
Common Equity/Total Assets,18.50,19.75,18.10,19.16,17.64,19.31,15.30,16.98,22.28,25.65
Long-Term Debt/Equity (%),64.28,73.89,86.36,85.47,76.77,85.44,56.56,58.56,56.49,47.96
Long-Term Debt/Capital (%),57.96,58.22,58.41,56.35,54.04,54.63,43.32,44.73,43.02,37.84
Long-Term Debt/Total Assets (%),29.94,32.93,29.95,25.28,21.71,24.65,21.09,24.10,28.82,27.15
Total Debt/Equity (%),64.67,73.89,86.36,85.47,76.77,85.44,56.56,58.56,56.49,47.96
Total Debt/Capital (%),58.32,58.22,58.41,56.35,54.04,54.63,43.32,44.73,43.02,37.84
Total Debt/Total Assets (%),30.13,32.93,29.95,25.28,21.71,24.65,21.09,24.10,28.82,27.15
CFO/Total Liabilities,7.58,10.58,6.43,0.71,6.03,3.76,4.52,5.73,6.74,5.39
CFO/CapEx,8.85,9.01,8.46,0.88,12.27,8.09,8.98,10.70,9.91,3.61
Altman's Z-Score,2.24,2.24,1.54,1.35,1.22,1.07,1.55,0.81,1.78,1.94
